NRScode,Station,Latitude,Longitude,SampleDateLocal,StationDepth_m,SampleDepth_m,Year,Month,Day,Time_24hr,SampleDateUTC,Biomass_mgm3,Secchi_m,Silicate_umol_L,Phosphate_umol_L,Ammonium_umol_L,Nitrate_umol_L,Nitrite_umol_L,Oxygen_umol_L,TCO2_umol_kg,TAlkalinity_umol_kg,Salinity,Prochlorococcus_cells_ml,Synecochoccus_cells_ml,Picoeukaryotes_cells_ml,CPHL_C3,MG_DVP,CPHL_C2,CPHL_C1,CPHL_C1C2,CPHLIDE_A,PHIDE_A,PERID,PYROPHIDE_A,BUT_FUCO,FUCO,NEO,KETO_HEX_FUCO,PRAS,VIOLA,HEX_FUCO,ASTA,DIADCHR,DIADINO,DINO,ANTH,ALLO,MYXO,DIATO,ZEA,LUT,CANTHA,GYRO,DV_CPHL_B,CPHL_B,DV_CPHL_B_AND_CPHL_B,DV_CPHL_A,CPHL_A,DV_CPHL_A_AND_CPHL_A,ECHIN,PHYTIN_B,PHYTIN_A,LYCO,BETA_EPI_CAR,BETA_BETA_CAR,ALPHA_BETA_CAR,PYROPHYTIN_A,TSS_mg_L,InorganicFraction_mg_L,OrganicFraction_mg_L,CTDDensity_kgm3,CTDTemperature,CTDPAR_umolm2s,CTDConductivity_sm,CTDSalinity,CTDChlF_mgm3,CTDTurbidity_ntu
NSI20140213,North Stradbroke,-27.345,153.562,2014-02-13 10:20:00,60,0,2014,2,13,10:20:00,2014-02-13T00:20:00Z,,,0.8,0.07,0.09,0,,,2004.52,2334.42,35.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.4,0.1,,,,,,,
NSI20140306,North Stradbroke,-27.345,153.562,2014-03-06 10:15:00,60,20,2014,3,6,10:15:00,2014-03-06T00:15:00Z,,,0.2,0.15,0.05,0.2,,,,,35.616,,,,0.007,0,0.016,0,,0,0,0.004,0,0.007,0.009,0,0,0,0.001,0.018,0,0,0.005,0,0,0,0,0,0.083,0,0,0,0.007,0.011,0.018,0.078,0.138,0.216,0,0,0,0,,,0.021,0,,,,1023.8008,25.2744,,5.418554,35.6053,0.2267,0.0424
PHB20130725,Port Hacking,-34.11923,151.22667,2013-07-26 09:24:00,100,20,2013,7,26,09:24:00,2013-07-25T23:24:00Z,,,1.3,0.24,0.09,2.3,,,2054.55,2330.77,35.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.8994,17.4958,,4.60295,35.5427,3.1819,0.1105
YON20130611,Yongala,-19.30847,147.61842,2013-06-11 13:34:00,28.9,0,2013,6,11,13:34:00,2013-06-11T03:34:00Z,,,2.1,0.06,0.47,0,,,1963.68,2265.7,34.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,1.7,0.5,,,,,,,
YON20130611,Yongala,-19.30847,147.61842,2013-06-11 13:34:00,28.9,26,2013,6,11,13:34:00,2013-06-11T03:34:00Z,,,2.1,0.07,0.1,0,,,1965.36,2260.07,34.742,,,,0.044,0,0.066,0.01,,0,0,0,0,0.042,0.177,0.005,0,0.016,0.003,0.099,0,0,0.02,0,0,0.003,0,0,0.048,0,0,0,0,0.054,0.054,0,0.656,0.656,0,0,0,0,,,0.03,0,,,,1023.632,23.7431,,5.14295,34.7386,,0.2691
YON20100729,Yongala,-19.30847,147.61842,2010-07-29 11:22:00,28.9,8,2010,7,29,11:22:00,2010-07-29T01:22:00Z,,,,,,,,,,,,,,,0,0,0,0.004,,0,0,0,0,0.004,0.007,0,0,0,0,0.014,0,0,0.005,0,0,0,0,0,0.089,0,0,0,0,0.009,0.009,0.044,0.094,0.138,0,0,0,0,,,0.014,0,,,,,,,,,,
DAR20110627,Darwin,-12.4,130.76805,2011-06-27 13:48:00,25,6,2011,6,27,13:48:00,2011-06-27T04:18:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YON20110118,Yongala,-19.30847,147.61842,2011-01-18 11:30:00,28.9,8,2011,1,18,11:30:00,2011-01-18T01:30:00Z,,,,,,,,,,,,,,,0.019,0,0.032,0,,0.03,0,0.009,0,0.01,0.06,0,0,0.005,0.002,0.04,0.008,0,0.017,0,0,0,0,0,0.099,0,0,0,0.006,0.02,0.026,0.024,0.339,0.363,0,0,0,0,,,0.032,0,,,,1021.217,29.0893,,5.573028,33.863,0.345,0.0781
YON20110616,Yongala,-19.30847,147.61842,2011-06-16 11:25:00,28.9,8,2011,6,16,11:25:00,2011-06-16T01:25:00Z,,,,,,,,,,,,,,,0.01,0,0.011,0.003,,0,0,0,0,0.009,0.012,0,0,0,0.001,0.026,0,0,0.01,0,0,0,0,0,0.051,0,0,0,0,0.008,0.008,0.005,0.122,0.127,0,0,0,0,,,0.01,0,,,,1023.7747,22.6664,,5.016108,34.6193,0.1159,0.116
DAR20120115_05:40,Darwin,-12.4,130.76805,2012-01-15 15:10:00,25,6,2012,1,15,15:10:00,2012-01-15T05:40:00Z,,,,,,,,,,,,,,,0,0,0.058,0.034,,0,0,0,0,0,0.27,0.009,0,0.024,0.009,0.018,0,0,0.03,0,0,0.016,0,0,0.147,0,0,0,0,0.08,0.08,0,0.792,0.792,0,0,0,0,,,0.061,0,,,,1020.1735,31.5543,,5.7909,33.6112,0.5886,6.8985
DAR20120730_01:30,Darwin,-12.4,130.76805,2012-07-30 11:00:00,25,6,2012,7,30,11:00:00,2012-07-30T01:30:00Z,,,,,,,,,,,,,,,0.047,0,0.07,0.032,,0,0,0,0,0,0.195,0.008,0,0.022,0,0.038,0,0,0.026,0,0,0.016,0,0,0.14,0,0,0,0,0.088,0.088,0,0.877,0.877,0,0,0,0,,,0.057,0,,,,1022.8639,24.1439,,5.084589,33.9949,1.0075,
YON20120424,Yongala,-19.30847,147.61842,2012-04-24 10:50:00,28.9,8,2012,4,24,10:50:00,2012-04-24T00:50:00Z,,,,,,,,,,,,,,,0,0,0.007,0,,0.013,0,0,0,0.004,0.007,0,0,0,0,0.015,0,0,0.006,0,0,0,0,0,0.108,0,0,0,0,0,0,0.003,0.15,0.153,0,0,0,0,,,0.015,0,,,,1022.5869,26.7947,,5.453051,34.694,0.0961,0.0942
PHB20120628,Port Hacking,-34.11923,151.22667,2012-06-28 10:00:00,100,25,2012,6,28,10:00:00,2012-06-28T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAR20121208_16:30,Darwin,-12.4,130.76805,2012-12-09 02:00:00,25,6,2012,12,9,02:00:00,2012-12-08T16:30:00Z,,,,,,,,,,,,,,,0.026,0,0.051,0.018,,0,0,0,0,0,0.156,0.005,0,0.013,0.003,0.031,0.006,0,0.019,0,0,0.01,0,0,0.062,0,0,0,0,0.044,0.044,0,0.472,0.472,0,0,0,0,,,0.033,0,,,,1020.7185,31.9218,,5.967742,34.5135,0.9074,
PHB20140120,Port Hacking,-34.11923,151.22667,2014-01-21 09:43:00,100,WC,2014,1,21,09:43:00,2014-01-20T22:43:00Z,4.40034,10,,,,,,,,,,5969.5,50741.5,22958.5,0.075,0,0.09,0,,0.051,0,0.009,0,0.032,0.21,0.004,0,0.008,0.003,0.044,0.004,0,0.037,0,0.002,0.003,0,0.005,0.028,0,0,0,0,0.07,0.07,0.026,0.601,0.627,0,0,0.062,0,,,0.023,0,,,,,,,,,,
YON20131015,Yongala,-19.30847,147.61842,2013-10-15 11:40:00,28.9,WC,2013,10,15,11:40:00,2013-10-15T01:40:00Z,50.56934,14,,,,,,,,,,145614.5,85565,1795.5,0.019,0,0.024,0.005,,0,0,0.005,0,0.009,0.032,0.002,0,0.003,0.003,0.027,0.004,0,0.01,0,0,0,0,0,0.102,0,0,0,0.015,0.016,0.031,0.103,0.207,0.31,0,0,0,0,,,0.032,0,,,,,,,,,,
YON20131015,Yongala,-19.30847,147.61842,2013-10-15 11:40:00,28.9,10,2013,10,15,11:40:00,2013-10-15T01:40:00Z,,,1.3,0.05,0.08,0,,,2007.01,2319.36,35.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.6798,25.2531,,5.403099,35.5109,0.1637,0.2027
DAR20140118_00:30,Darwin,-12.4,130.76805,2014-01-18 10:00:00,25,0,2014,1,18,10:00:00,2014-01-18T00:30:00Z,,,6.4,0.53,0.16,1.7,,,1990.31,2261.05,33.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,97.15,3.55,,,,,,,
YON20140220,Yongala,-19.30847,147.61842,2014-02-20 10:48:00,28.9,26,2014,2,20,10:48:00,2014-02-20T00:48:00Z,,,0.7,0.02,0,0,,,1973.97,2304.78,35.365,,,,0.054,0,0.067,0,,0.021,0,0.007,0,0.028,0.13,0.004,0,0.008,0.003,0.064,0,0,0.02,0,0.001,0.005,0,0.002,0.098,0,0,0,0,0.046,0.046,0.025,0.719,0.744,0,0,0,0,,,0.042,0,,,,1022.7942,27.8545,,5.653959,35.3201,0.9532,0.2756
YON20140220,Yongala,-19.30847,147.61842,2014-02-20 10:48:00,28.9,20,2014,2,20,10:48:00,2014-02-20T00:48:00Z,,,0.7,0.02,0,0,,,1973.72,2304.21,35.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.7681,27.8546,,5.653691,35.3198,0.8439,0.2667
YON20140317,Yongala,-19.30847,147.61842,2014-03-17 14:07:00,28.9,8,2014,3,17,14:07:00,2014-03-17T04:07:00Z,,,,,,,,,,,,,,,0.008,0,0.01,0,,0.016,0,0,0,0.004,0.012,0.002,0,0.002,0.001,0.017,0.002,0,0.008,0,0.002,0,0,0,0.09,0,0,0,0,0.019,0.019,0,0.543,0.543,0,0,0,0,,,0.025,0,,,,1023.1461,27.0816,,5.604327,35.5594,0.271,0.1184
YON20140317,Yongala,-19.30847,147.61842,2014-03-17 14:07:00,28.9,20,2014,3,17,14:07:00,2014-03-17T04:07:00Z,,,1,0.03,0.3,0.1,,,1983.47,2313.64,35.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.2024,27.0628,,5.60241,35.5564,0.4755,0.1311
MAI20130528,Maria Island,-42.59667,148.23333,2013-05-28 10:56:00,86,85,2013,5,28,10:56:00,2013-05-28T00:56:00Z,,,,,,,,,,,,,,,0.059,0,0.063,0,,0.036,0,0.006,0,0.034,0.086,0.009,0,0.025,0.008,0.072,0,0,0.018,0,0,0.013,0,0,0.004,0,0,0,0,0.079,0.079,0,0.433,0.433,0,0,0,0,,,0.014,0,,,,,,,,,,
NSI20131016,North Stradbroke,-27.345,153.562,2013-10-16 10:40:00,60,WC,2013,10,16,10:40:00,2013-10-16T00:40:00Z,17.93877,19,,,,,,,,,,3654.5,28964.5,6594,0.071,0,0.083,0,,0.197,0,0.005,0,0.025,0.168,0.009,0,0.013,0.004,0.046,0.004,0,0.021,0,0.004,0.009,0,0.003,0.251,0.01,0,0,0,0.034,0.034,0,0.374,0.374,0,0,0,0,,,0.01,0,,,,,,,,,,
DAR20140403,Darwin,-12.4,130.76805,2014-04-04 08:03:00,25,25,2014,4,4,08:03:00,2014-04-03T22:33:00Z,,,4.2,0.21,0.13,0.2,,,1885.55,2169.84,32.388,,,,0.029,0,0.159,0.118,,0,0,0,0,0.057,1.117,0,0,0,0,0,0.155,0,0.088,0,0,0.024,0,0,0.173,0,0,0,0,0.049,0.049,0,2.312,2.312,0,0,0,0,,,0.128,0,,,,,,,,,,
NSI20140404,North Stradbroke,-27.345,153.562,2014-04-04 10:45:00,60,WC,2014,4,4,10:45:00,2014-04-04T00:45:00Z,14.57605,30,,,,,,,,,,35233,35705.5,5371,0.034,0,0.035,0,,0.024,0,0.004,0,0.03,0.038,0.006,0,0.009,0.002,0.056,0,0,0.01,0,0,0.004,0,0,0.039,0.005,0,0,0.003,0.041,0.044,0.029,0.303,0.332,0,0,0,0,,,0.016,0,,,,,,,,,,
NSI20140507,North Stradbroke,-27.345,153.562,2014-05-07 10:25:00,60,WC,2014,5,7,10:25:00,2014-05-07T00:25:00Z,9.94026,17,,,,,,,,,,33668.5,13939,22958.5,0.029,0,0.043,0,,0.005,0,0.004,0,0.051,0.027,0.004,0,0.005,0.001,0.073,0,0,0.012,0,0,0,0,0.002,0.042,0,0,0,0.022,0.037,0.059,0.066,0.283,0.349,0,0,0,0,,,0.023,0,,,,,,,,,,
NSI20140623,North Stradbroke,-27.345,153.562,2014-06-23 10:20:00,60,WC,2014,6,23,10:20:00,2014-06-23T00:20:00Z,10.12672,18,,,,,,,,,,7294.38,9586.045,1553.545,0.035,0,0.025,0,,0,0,0,0,0.011,0.152,0,0,0,0,0.018,0,0,0.013,0,0,0.003,0,0,0.02,0,0,0,0,0.024,0.024,0.005,0.468,0.473,0,0,0,0,,,0.013,0,,,,,,,,,,
NSI20140725,North Stradbroke,-27.345,153.562,2014-07-25 10:35:00,60,WC,2014,7,25,10:35:00,2014-07-25T00:35:00Z,12.31924,17,,,,,,,,,,3728.32,16183.655,2186.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROT20140122,Rottnest Island,-32,115.41667,2014-01-22 10:10:00,50,20,2014,1,22,10:10:00,2014-01-22T02:10:00Z,,,0.7,0.05,0,0,,,2031.55,2339.14,35.732,,,,0.033,0,0.05,0,,0.018,0,0.006,0,0.012,0.119,0.002,0,0.005,0.003,0.048,0.006,0,0.043,0,0.003,0,0,0.008,0.024,0,0,0,0,0.025,0.025,0,0.372,0.372,0,0,0,0,,,0.015,0,,,,1024.7621,22.3598,,5.128205,35.7364,0.4973,0.1447
DAR20140403,Darwin,-12.4,130.76805,2014-04-04 08:03:00,25,0,2014,4,4,08:03:00,2014-04-03T22:33:00Z,,,4.4,0.87,0.7,0.3,,,1885.34,2172.79,32.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.8,57.4,3.4,,,,,,,
KAI20140313,Kangaroo Island,-35.83217,136.44733,2014-03-13 14:00:00,110,WC,2014,3,13,14:00:00,2014-03-13T03:30:00Z,2.46127,,,,,,,,,,,10537,20916,7534,0.082,0,0.073,0,,0.023,0,0.018,0,0.043,0.121,0.004,0,0.006,0.003,0.076,0,0,0.027,0,0.002,0.002,0,0.015,0.028,0,0,0,0.008,0.039,0.047,0.026,0.442,0.468,0,0,0,0,,,0.017,0,,,,,,,,,,
KAI20140313,Kangaroo Island,-35.83217,136.44733,2014-03-13 14:00:00,110,40,2014,3,13,14:00:00,2014-03-13T03:30:00Z,,,1.1,0.47,0.19,5,,,,,35.282,,,,0.064,0,0.049,0,,0.021,0,0.007,0,0.047,0.058,0.002,0,0.004,0.001,0.054,0,0,0.006,0,0,0.002,0,0,0.018,0,0,0,0.023,0.028,0.051,0.041,0.198,0.239,0,0,0,0,,,0.012,0,,,,1026.5419,13.8888,0.5928,4.214877,35.2824,1.8435,244.0362
KAI20140313,Kangaroo Island,-35.83217,136.44733,2014-03-13 14:00:00,110,100,2014,3,13,14:00:00,2014-03-13T03:30:00Z,,,1.6,0.56,0.32,6.4,,,2119.85,2321.14,35.213,,,,0.02,0,0.018,0,,0.003,0,0,0,0.021,0.034,0,0,0,0,0.014,0,0,0.003,0,0,0,0,0,0.002,0,0,0,0.002,0.01,0.012,0.005,0.092,0.097,0,0,0,0,,,0.003,0,,,,1027.0264,12.7726,0.0236,4.097973,35.1829,0.8074,244.642
NIN20130806,Ningaloo,-21.99,113.779,2013-08-06 14:03:00,30,40,2013,8,6,14:03:00,2013-08-06T06:03:00Z,,,,,,,,,1975.42,2279.03,,,,,0.041,0,0.038,0,,0.007,0,0.003,0,0.021,0.052,0.008,0,0.016,0.003,0.046,,0,0.007,0,0,0.005,0,0,0.038,0,0,0,0,0.07,0.07,0.024,0.352,0.376,0,0,0,0,,,0.022,0,,,,1023.6905,23.4969,,5.105667,34.643,0.6609,0.5304
MAI20131117,Maria Island,-42.59667,148.23333,2013-11-18 10:50:00,86,85,2013,11,18,10:50:00,2013-11-17T23:50:00Z,,,,,,,,,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,
ROT20131122,Rottnest Island,-32,115.41667,2013-11-22 10:26:00,50,20,2013,11,22,10:26:00,2013-11-22T02:26:00Z,,,1.4,0.11,0,0,,,2042.78,2324.93,35.391,,,,0.019,0,0.026,0,,0.007,0,0.004,0,0.011,0.028,0.004,0,0.007,0.002,0.045,0.004,0,0.025,0,0.003,0.004,0,0.004,0.02,0,0,0,0,0.027,0.027,0.005,0.192,0.197,0,0,0,0,,,0.009,0,,,,1025.1082,20.1202,,4.851756,35.3834,,
KAI20140507,Kangaroo Island,-35.83217,136.44733,2014-05-07 13:45:00,110,40,2014,5,7,13:45:00,2014-05-07T04:15:00Z,,,0.3,0.09,0.25,0.3,,,,,35.88,,,,0.12,0,0.111,0.016,,0,0,0.021,0,0.087,0.06,0.015,0,0.03,0.006,0.182,0,0,0.022,0,0,0.015,0,0,0.044,0,0,0,0,0.145,0.145,0.068,0.698,0.766,0,0,0,0,,,0.035,0,,,,1026.1609,17.5417,1.3119,4.636764,35.7872,3.2998,244.2059
PHB20140824,Port Hacking,-34.11923,151.22667,2014-08-25 09:57:00,100,15,2014,8,25,09:57:00,2014-08-24T23:57:00Z,,,,,,,,,,,,,,,0.06,0,0.151,0,,0.027,0,0.017,0,0.043,0.058,0.03,0,0.073,0.024,0.099,0,0,0.024,0,0.003,0.089,0,0.005,0.017,0,0,0,0,0.276,0.276,0,1.115,1.115,0,0,0,0,,,0.044,0,,,,1025.8729,17.3159,,4.578327,35.489,2.3071,0.1761
ROT20140319,Rottnest Island,-32,115.41667,2014-03-19 12:30:00,50,WC,2014,3,19,12:30:00,2014-03-19T04:30:00Z,11.42623,24,,,,,,,,,,2620,30886,4924.5,0.021,0,0.031,0,,0.024,0,0.006,0,0.014,0.042,0.006,0,0.009,0.003,0.033,0.003,0,0.019,0,0.006,0.011,0,0.01,0.032,0.006,0,0,0,0.04,0.04,0.004,0.23,0.234,0,0,0,0,,,0.009,0,,,,,,,,,,
PHB20140211,Port Hacking,-34.11923,151.22667,2014-02-12 09:57:00,100,100,2014,2,12,09:57:00,2014-02-11T22:57:00Z,,,3.8,0.77,0.07,10,,,2115.47,2320.85,35.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAI20140318,Maria Island,-42.59667,148.23333,2014-03-19 10:55:00,86,WC,2014,3,19,10:55:00,2014-03-18T23:55:00Z,41.08258,14,,,,,,,,,,29626,121894.5,8951.5,0.037,0,0.106,0.016,,0,0,0.007,0,0.038,0.036,0.023,0,0.058,0.016,0.058,0.009,0,0.017,0,0.006,0.08,0,0.004,0.075,0,0,0,0,0.195,0.195,0.033,0.818,0.851,0,0,0,0,,,0.046,0,,,,,,,,,,
MAI20140807,Maria Island,-42.59667,148.23333,2014-08-07 12:00:00,86,20,2014,8,7,12:00:00,2014-08-07T02:00:00Z,,,0.5,0.28,0.22,2.4,,,,,35.329,,,,0.022,0,0.032,0,,0,0,0.006,0,0.024,0.024,0.005,0,0.014,0.004,0.038,,0,0.01,0,0,0.008,0,0,0.008,0,0,0,0,0.047,0.047,0.007,0.216,0.223,0,0,0,0,,,0.009,0,,,,1026.6516,13.4433,,4.175791,35.3347,0.1454,0.2987
PHB20140211,Port Hacking,-34.11923,151.22667,2014-02-12 09:57:00,100,,2014,2,12,09:57:00,2014-02-11T22:57:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20140317,Port Hacking,-34.11923,151.22667,2014-03-18 09:48:00,100,,2014,3,18,09:48:00,2014-03-17T22:48:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAI20140713,Kangaroo Island,-35.83217,136.44733,2014-07-13 16:13:00,110,WC,2014,7,13,16:13:00,2014-07-13T06:43:00Z,3.87934,,,,,,,,,,,1856.565,15430.04,9211.515,0.064,0,0.101,0,,0.126,0,0.013,0,0.046,0.222,0.012,0,0.027,0.007,0.085,0.003,0,0.028,0,0,0.024,0,0,0.011,0,0,0,0,0.095,0.095,0,0.634,0.634,0,0,0,0,,,0.02,0,,,,,,,,,,
KAI20140713,Kangaroo Island,-35.83217,136.44733,2014-07-13 16:13:00,110,100,2014,7,13,16:13:00,2014-07-13T06:43:00Z,,,0.6,0.12,0.38,0.7,,,2116.01,2362.45,36.08,,,,0.045,0,0.045,0,,0.02,0,0.006,0,0.02,0.139,0.004,0,0.011,0.002,0.033,0.004,0,0.013,0,0,0.008,0,0,0.008,0,0,0,0,0.034,0.034,0,0.366,0.366,0,0,0,0,,,0.015,0,,,,1026.9478,15.7937,0.0042,4.47955,35.9434,1.4003,244.389
NSI20140917,North Stradbroke,-27.345,153.562,2014-09-17 10:30:00,60,WC,2014,9,17,10:30:00,2014-09-17T00:30:00Z,20.42062,18,,,,,,,,,,7181.815,33119.925,12488.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSI20141020,North Stradbroke,-27.345,153.562,2014-10-20 10:45:00,60,WC,2014,10,20,10:45:00,2014-10-20T00:45:00Z,6.68685,22,,,,,,,,,,11335.21,25932.995,1861.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAI20140821,Maria Island,-42.59667,148.23333,2014-08-21 11:50:00,86,WC,2014,8,21,11:50:00,2014-08-21T01:50:00Z,1.15048,20,,,,,,,,,,3649,23336.5,5140,0.037,0,0.057,0.004,,0,0,0.007,0,0.027,0.04,0.015,0,0.037,0.012,0.066,,0,0.017,0,0.002,0.023,0,0,0.026,0,0,0,0,0.147,0.147,0.008,0.523,0.531,0,0,0,0,,,0.022,0,,,,,,,,,,
PHB20140427,Port Hacking,-34.11923,151.22667,2014-04-28 09:38:00,100,100,2014,4,28,09:38:00,2014-04-27T23:38:00Z,,,3.4,0.66,0.56,8.9,,,2110.52,2322.01,35.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20140515,Port Hacking,-34.11923,151.22667,2014-05-16 09:35:00,100,50,2014,5,16,09:35:00,2014-05-15T23:35:00Z,,,2,0.4,0.05,5.3,,,,,35.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.1256,20.559,,4.901239,35.4083,2.1295,0.106
PHB20140515,Port Hacking,-34.11923,151.22667,2014-05-16 09:35:00,100,60,2014,5,16,09:35:00,2014-05-15T23:35:00Z,,,2.7,0.58,0.08,7.7,,,2093.62,2326.78,35.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.4219,19.2515,,4.765992,35.395,1.1002,0.1236
PHB20140515,Port Hacking,-34.11923,151.22667,2014-05-16 09:35:00,100,100,2014,5,16,09:35:00,2014-05-15T23:35:00Z,,,3.1,0.66,0.07,8.6,,,2103.51,2325.86,35.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20140612,Port Hacking,-34.11923,151.22667,2014-06-13 09:20:00,100,30,2014,6,13,09:20:00,2014-06-12T23:20:00Z,,,0.5,0.16,0.59,1.1,,,,,35.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.2448,20.0909,,4.863407,35.4999,3.9007,0.0791
PHB20140716,Port Hacking,-34.11923,151.22667,2014-07-16 10:00:00,100,10,2014,7,16,10:00:00,2014-07-16T00:00:00Z,,,0.7,0.19,0.19,1.9,,,,,35.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.83115,17.87555,,4.6515055,35.63255,2.28925,0.0715
PHB20140824,Port Hacking,-34.11923,151.22667,2014-08-25 09:57:00,100,60,2014,8,25,09:57:00,2014-08-24T23:57:00Z,,,0.8,0.29,0.5,1.4,,,2059.33,2331.17,35.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.2616,16.7333,,4.528677,35.5517,0.6271,0.1647
ROT20140319,Rottnest Island,-32,115.41667,2014-03-19 12:30:00,50,0,2014,3,19,12:30:00,2014-03-19T04:30:00Z,,,1.3,0.08,0,0,,,2051.46,2345.16,35.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.25,0.35,,,,,,,
ROT20140319,Rottnest Island,-32,115.41667,2014-03-19 12:30:00,50,30,2014,3,19,12:30:00,2014-03-19T04:30:00Z,,,1.4,0.08,0,0,,,,,35.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.0669,21.4311,,5.031404,35.7356,0.5347,0.0854
ROT20140319,Rottnest Island,-32,115.41667,2014-03-19 12:30:00,50,46,2014,3,19,12:30:00,2014-03-19T04:30:00Z,,,2.1,0.13,0.1,0.7,,,2055.3,2340.2,35.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROT20140519,Rottnest Island,-32,115.41667,2014-05-19 12:22:00,50,0,2014,5,19,12:22:00,2014-05-19T04:22:00Z,,,2.5,0.07,0.05,0,,,2029.83,2321.84,35.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.4,0.45,,,,,,,
YON20140501,Yongala,-19.30847,147.61842,2014-05-01 11:25:00,28.9,0,2014,5,1,11:25:00,2014-05-01T01:25:00Z,,,1.1,0.05,0.17,0.1,,,1972.25,2296.55,35.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05,0.65,0.4,,,,,,,
YON20140501,Yongala,-19.30847,147.61842,2014-05-01 11:25:00,28.9,10,2014,5,1,11:25:00,2014-05-01T01:25:00Z,,,1.1,0.05,0.19,0.1,,,1971.21,2296.02,35.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.0524,26.4882,,5.48742,35.1722,0.1349,0.0812
YON20140624,Yongala,-19.30847,147.61842,2014-06-24 10:53:00,28.9,10,2014,6,24,10:53:00,2014-06-24T00:53:00Z,,,0.3,0.06,0.16,0.1,,,1987.8,2309.74,35.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.0397,23.5555,,5.196024,35.2963,0.0658,0.015
YON20140717,Yongala,-19.30847,147.61842,2014-07-17 10:28:00,28.9,26,2014,7,17,10:28:00,2014-07-17T00:28:00Z,,,0.7,0.06,0.16,0.1,,,2002.16,2315.3,35.368,,,,0.012,0,0.02,0,,0.006,0,0.004,0,0.012,0.02,0.002,0,0.005,0.003,0.03,0.004,0,0.007,0,0,0,0,0,0.1,0,0,0,0.005,0.021,0.026,0.093,0.173,0.266,0,0,0,0,,,0.025,0,,,,1024.4913,22.4174,,5.087233,35.3666,0.1991,0.0939
