NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Acanthostomella norvegica,Actinoptychus senarius,Akashiwo sanguinea,Alexandrium pseudogonyaulax,Amphisolenia bidentata,Asterionellopsis glacialis,Asteromphalus hyalinus,Bacillaria paxillifera,Bacteriastrum comosum,Bacteriastrum delicatulum,Bacteriastrum elongatum,Bacteriastrum furcatum,Bacteriastrum hyalinum,Cerataulina pelagica,Ceratocorys horrida,Ceratoperidinium falcatum,Chaetoceros aequatorialis,Chaetoceros affinis,Chaetoceros anastomosans,Chaetoceros atlanticus,Chaetoceros brevis/laciniosus,Chaetoceros coarctatus,Chaetoceros coarctatus (+ciliates),Chaetoceros compressus,Chaetoceros concavicorne,Chaetoceros convolutus,Chaetoceros criophilus,Chaetoceros curvisetus,Chaetoceros danicus,Chaetoceros debilis,Chaetoceros decipiens < 15 µm cell width,Chaetoceros decipiens > 15 µm cell width,Chaetoceros densus,Chaetoceros dichaetus,Chaetoceros didymus,Chaetoceros eibenii,Chaetoceros laeve,Chaetoceros lorenzianus,Chaetoceros messanense,Chaetoceros minimus,Chaetoceros neglectus,Chaetoceros peruvianus < 40 µm cell width,Chaetoceros peruvianus > 40 µm cell width,Chaetoceros radicans,Chaetoceros rostratus,Chaetoceros similis,Chaetoceros simplex,Chaetoceros socialis,Chaetoceros subtilis,Cladopyxis brachiolata,Climacocylis scalaroides,Climacodium frauenfeldianum,Codonellopsis morchella,Codonellopsis pusilla,Corethron pennatum,Coscinodiscus jonesianus,Coscinodiscus radiatus,Coscinodiscus wailesii,Cylindrotheca closterium,Cymatosira lorenziana,Cyttarocylis ampulla,Dactyliosolen blavyanus,Dactyliosolen fragilissimus,Dactyliosolen phuketensis,Dadayiella ganymedes,Detonula pumila,Dictyocha crux,Dictyocha fibula,Dictyocha fibula var. pentagona,Dictyocha speculum,Dictyocysta elegans,Dinophysis acuminata,Dinophysis acuta,Dinophysis caudata,Dinophysis dens,Dinophysis fortii,Dinophysis miles,Dinophysis tripos,Dinophysis truncata,Ditylum brightwellii < 40 µm width,Ditylum brightwellii > 40 µm width,Epiplocylis healdi,Eucampia cornuta,Eutintinnus apertus,Eutintinnus lususundae,Eutintinnus medius,Favella ehrenbergii,Goniodoma polyedricum,Gonyaulax birostris,Gossleriella tropica,Grammatophora oceanica,Guinardia cylindrus,Guinardia delicatula,Guinardia flaccida <150 µm length,Guinardia flaccida >150 µm length,Guinardia striata,Guinardia striata (with Richelia),Gymnodinium catenatum,Haslea wawrikae,Helicotheca tamesis,Laboea strobila,Lauderia annulata < 70 µm length,Lauderia annulata > 70 µm length,Leptocylindrus danicus,Leptocylindrus mediterraneus,Leptocylindrus minimus,Mesodinium rubrum,Mesoporos perforatus,Meuniera membranacea,Navicula septentrionalis,Neostreptotheca subindica,Nitzschia bicapitata,Nitzschia closterium - INVALID use Ceratoneis closterium,Nitzschia longissima,Noctiluca scintillans,Octactis octonaria,Ornithocercus quadratus,Oxytoxum caudatum,Oxytoxum laticeps,Oxytoxum parvum,Oxytoxum scolopax,Oxytoxum subulatum,Palmerina hardmaniana,Palmerina ostenfeldii,Paralia sulcata,Phalacroma mitra,Phalacroma rotundatum,Planktoniella blanda,Planktoniella sol,Podolampas elegans,Podolampas palmipes,Podolampas spinifera,Proboscia alata,Proboscia alata ~ 50 µm cell width,Proboscia alata f. indica,Pronoctiluca pelagica,Prorocentrum arcuatum,Prorocentrum concavum,Prorocentrum cordatum,Prorocentrum dentatum,Prorocentrum gracile,Prorocentrum lima,Prorocentrum mexicanum,Prorocentrum micans,Prorocentrum minimum/cordatum,Prorocentrum rhathymum,Prorocentrum triestinum,Protoperidinium oceanicum,Protoperidinium ovatum,Protoperidinium pellucidum,Protorhabdonella simplex,Pseudo-nitzschia delicatissima complex <=3 µm,Pseudo-nitzschia seriata complex >3 µm,Pseudosolenia calcar-avis,Pyrocystis fusiformis,Pyrocystis lunula,Pyrocystis noctiluca,Pyrocystis robusta,Pyrophacus horologicum,Rhabdonella amor,Rhabdonella spiralis,Rhaphoneis amphiceros,Rhizosolenia bergonii,Rhizosolenia castracanei,Rhizosolenia clevei,Rhizosolenia fallax,Rhizosolenia formosa,Rhizosolenia hebetata,Rhizosolenia imbricata,Rhizosolenia imbricata (with Richelia),Rhizosolenia pungens,Rhizosolenia robusta,Rhizosolenia setigera,Rhizosolenia simplex,Rhizosolenia striata,Rhizosolenia temperei,Salpingella acuminata,Salpingella costata,Salpingella subconica,Scrippsiella trochoidea,Stephanopyxis palmeriana,Stephanopyxis turris,Striatella unipunctata,Thalassionema bacillare,Thalassionema frauenfeldii,Thalassionema nitzschioides,Thalassiosira gravida,Tintinnopsis radix,Tintinnopsis tocantinensis,Toxarium undulatum,Triadinium polyedricum,Tripos arietinus,Tripos axialis,Tripos brevis,Tripos candelabrum,Tripos carriensis,Tripos contortus var. karstenii,Tripos euarcuatus,Tripos falcatus,Tripos furca,Tripos furca type,Tripos fusus,Tripos fusus type,Tripos gibberus,Tripos hexacanthus,Tripos horridus,Tripos limulus,Tripos lineatus,Tripos longirostrus,Tripos macroceros,Tripos massiliensis,Tripos muelleri,Tripos muelleri type,Tripos pentagonus,Tripos pentagonus var.tenerus,Tripos symmetricus,Tripos trichoceros,Tryblionella compressa,Undella claparedi,Xystonella treforti,Xystonellopsis cymatica
NSI20190416,North Stradbroke,-27.345,153.562,2019-04-16 10:10:00,2019,4,16,10:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,12184025.7331378,0,0,0,0,0,165831.730205279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921287.390029326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263929.618768329,0,0,0,0,27638621.7008798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28790230.9384164,0,49749519.0615836,0,0,0,0,0,0,0,16640753.4824047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22705895.4667644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515151.51515152,87976.5395894428,0,0,0,0,0,0,0,0,0,153547898.338221,0,0,0,0,0,0,0,0,0,146.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20190408,Port Hacking,-34.11923,151.22667,2019-04-09 08:50:00,2019,4,9,08:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183098.591549296,0,0,0,0,0,0,0,0,96023.7553794992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448008.433098592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260876.40903756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622417.37089202,0,0,0,0,0,0,0,0,0,0,0
NSI20190322,North Stradbroke,-27.345,153.562,2019-03-22 10:50:00,2019,3,22,10:50:00,0,0,0,0,0,0,0,0,0,0,0,3100253.28947368,0,12148399.9269006,0,0,0,0,0,661387.368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34906555.5555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169590.64327485,0,0,0,0,0,0,0,0,1993475.62337557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19137365.9844055,0,16534684.2105263,0,0,574120.979532164,0,0,0,0,5807233.70796784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6468429.70272904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2748538.01169591,906432.748538012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.47,0,0,0,0,0,0,0,0,0,0,0,0,170565.30214425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255164.879792073,0,0,0
MAI20190320,Maria Island,-42.59667,148.23333,2019-03-21 09:35:00,2019,3,21,09:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1008435.13956311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165048.54368932,0,0,0,0,915026.213592233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2821635.83398058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390897.03379854,857837.075242719,0,3925319.48346481,0,0,0,0,571891.383495146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3221654.79368932,0,0,53376.5291262136,0,0,0,0,0,0,0,0,68626.9660194175,0,11437.8276699029,0,0,0,0,0,7281.55339805825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016695.79288026,0,20588089.8058252,0,0,0,0,0,0,0,0,3151756.9579288,0,0,0,0,0,0,0,0,0,0
KAI20190320,Kangaroo Island,-35.83217,136.44733,2019-03-20 13:40:00,2019,3,20,13:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485812.886597938,0,0,0,0,0,0,0,0,0,0,256401.245704467,0,0,0,0,0,469072.164948454,0,0,0,0,0,0,0,0,105428.143792955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186157.98969072,0,0,0,0,1476931.90186856,0,0,767812.085615335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151816.527061856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354238.56314433,0,0,0,0,0,12145.3221649485,0,0,0,0,139175.257731959,7731.9587628866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.77,0,0,0,0,0,2121167.02130584,0,0,0,0,0,0,293170.103092784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7287193.29896907,0,0,0,0,0,2712455.28350515,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20190313,Yongala,-19.30847,147.61842,2019-03-13 10:10:00,2019,3,13,10:10:00,0,0,0,0,400713.010204082,0,0,0,0,0,0,0,0,0,0,0,0,1709708.84353741,0,0,0,0,0,1602852.04081633,0,0,0,0,0,0,0,0,0,0,1057437.11026077,0,1202139.03061224,641140.816326531,0,0,0,0,0,0,0,0,0,0,0,0,0,67319785.7142857,0,0,997330.158730159,0,0,0,74829.9319727891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11540534.6938776,0,0,0,0,0,0,0,2460878.77391582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2257349.95748299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170068.027210884,40816.3265306123,0,0,0,0,0,0,0,0,0,53428401.3605442,0,0,0,0,0,0,0,0,0,68.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20190306,Rottnest Island,-32,115.41667,2019-03-06 10:24:00,2019,3,6,10:24:00,0,0,0,0,0,0,0,387755.102040816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538737.95918367,0,0,0,8463058.7755102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179591.836734694,0,0,0,0,0,0,0,0,333927.508503401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4744954.95346939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694836.359693878,0,0,0,0,961711.224489796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383673.469387755,48979.5918367347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839808.983945578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5983980.95238095,0,0,0,0,0,0,0,715940.578231293,0,0,0,0,0,0,0,0,1657349.01020408,0,0,0,0
PHB20190227,Port Hacking,-34.11923,151.22667,2019-02-28 10:35:00,2019,2,28,10:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1822259.98903509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21929.8245614035,0,0,0,0,8267342.10526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4650379.93421053,0,0,0,22321823.6842105,0,0,0,0,0,0,0,653313.792146382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129177.220394737,0,0,0,0,0,0,0,0,0,0,0,1455396.68311404,0,0,0,0,0,0,0,8540049.57054094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34447258.7719298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20190221,Rottnest Island,-32,115.41667,2019-02-21 09:30:00,2019,2,21,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10869.5652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59782.6086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138257.24637681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAR20190213_2130,Darwin,-12.4,130.76805,2019-02-14 07:00:00,2019,2,14,07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102265.299479167,0,0,0,0,0,0,0,0,0,0,0,0,2800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20190213,Yongala,-19.30847,147.61842,2019-02-13 10:26:00,2019,2,13,10:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092843.07920059,89294638.0458919,0,0,0,5580914.87786825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065877.12805329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58134529.9777942,0,25114116.9504071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868142.314335061,0,0,0,0,0,0,0,0,0,4796447.07623982,355292.376017765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888.23,0,0,0,0,0,0,0,0,0,0,0,0,2849740.93264249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841555.455958549,0,0,0,0
ROT20190125,Rottnest Island,-32,115.41667,2019-01-25 09:35:00,2019,1,25,09:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3141590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61904.7619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140249.553571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719947.708333333,0,0,598398.095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76190.4761904762,35714.2857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25790.1785714286,0,83333.3333333333,0,0,0,0,0,0,0,0,0,3407129.1547619,0,0,0,1495995.23809524,0,0,0,0,0,0,0,0,0,0,0,3091723.49206349,0,0,0,0,0,0,0,0,0
YON20190124,Yongala,-19.30847,147.61842,2019-01-24 11:12:00,2019,1,24,11:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2899929.23076923,0,255086.367521368,0,0,0,0,0,230769.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11923220.1394872,0,0,0,0,0,0,0,0,0,0,4349893.84615385,0,0,2114531.73076923,0,0,0,0,1309499.29326923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18718640.4166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5128.20512820513,38461.5384615385,0,0,0,1933286.15384615,0,0,0,0,0,0,0,0,0,0,0,0,115997169.230769,0,0,128.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20190121,Port Hacking,-34.11923,151.22667,2019-01-22 09:43:00,2019,1,22,09:43:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228571.428571429,0,0,0,0,10771165.7142857,0,0,0,0,0,0,0,0,0,0,0,0,0,11612663.0357143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72957817.7678572,0,0,0,0,0,0,0,0,0,0,654497916.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3926987.5,0,0,0,0,0,0,0,0,0,0,3428571.42857143,1114285.71428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5983980.95238095,0,0,0,0,0,9499569.76190476,0,0,80783742.8571428,0,0,0,0,0,0,0,0,0,0,0,0
NSI20190118,North Stradbroke,-27.345,153.562,2019-01-18 10:40:00,2019,1,18,10:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,70803557.8561691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472202177.91411,0,0,0,0,0,0,681663.258350375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6785898.64519427,66922077.3687798,0,289103374.233129,0,0,0,0,0,0,0,3626340.06742076,3212259.71370143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56549155.3766189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124744.37627812,613496.932515338,1315741578.73211,0,0,0,0,0,0,0,0,267688309.475119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098432.2091002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11064450.1249716,0,0,0,0,0,0,0,0,0
MAI20190106,Maria Island,-42.59667,148.23333,2019-01-07 08:50:00,2019,1,7,08:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107772.020725389,0,0,0,0,0,0,0,0,169559.045768567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583556.69202073,0,0,4586640.01165803,0,73249.5077720207,316437.87357513,0,7813280.82901554,0,0,0,0,0,2712944732.29706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22007407.6683938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74611.3989637306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493117.96642487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20181218,Port Hacking,-34.11923,151.22667,2018-12-19 09:40:00,2018,12,19,09:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3333333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494800425,0,0,0,0,0,0,0,812162374.179688,0,0,0,0,98174687.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663660887.5,0,0,0,0,0,0,0,3817904.51388889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17453277.7777778,0,235619250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20181213,Yongala,-19.30847,147.61842,2018-12-13 10:30:00,2018,12,13,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241660.769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,271868.365384615,0,0,0,0,483321.538461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30769.2307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2980805.03487179,0,0,0,0,0,0,0,0,20138397.4358974,0,6524840.76923077,0,0,453113.942307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15384.6153846154,0,148476376.615385,0,0,0,0,0,0,0,0,0,0,0,51.28,0,0,0,21749469.2307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537023.931623932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20181211,Rottnest Island,-32,115.41667,2018-12-11 09:24:00,2018,12,11,09:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129831.015306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25510.2040816327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15026737.8826531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20181204,Maria Island,-42.59667,148.23333,2018-12-05 09:10:00,2018,12,5,09:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19141447.0677837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507743.082000508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14548097.9417365,0,0,0,0,0,8721321.82025895,0,0,0,0,0,0,0,3240088696.36964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027756134.48845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
