NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Acartia (Acanthacartia) fossae,Acartia (Acanthacartia) pietschmani,Acartia (Acanthacartia) sinjiensis,Acartia (Acanthacartia) tonsa,Acartia (Acartia) danae,Acartia (Acartia) negligens,Acartia (Acartiura) clausi,Acartia (Acartiura) simplex,Acartia (Acartiura) tranteri,Acartia (Odontacartia) australis,Acartia (Odontacartia) pacifica,Acrocalanus gibber,Acrocalanus gracilis,Acrocalanus longicornis,Acrocalanus monachus,Aetideus acutus,Amallothrix tenuiserrata,Bestiolina similis,Calanoides carinatus,Calanoides macrocarinatus,Calanoides patagoniensis,Calanopia aurivilli,Calanopia australica,Calanopia elliptica,Calanopia minor,Calanus australis,Calocalanus pavo,Calocalanus plumulosus,Candacia bipinnata,Candacia bradyi,Candacia catula,Candacia cheirura,Candacia discaudata,Candacia ethiopica,Candacia simplex,Candacia truncata,Candacia worthingtoni,Canthocalanus pauper,Centropages australiensis,Centropages bradyi,Centropages elegans,Centropages elongatus,Centropages furcatus,Centropages gracilis,Centropages orsinii,Clausocalanus arcuicornis,Clausocalanus brevipes,Clausocalanus farrani,Clausocalanus furcatus,Clausocalanus ingens,Clausocalanus parapergens,Clytemnestra scutellata,Copilia hendorffi,Copilia mirabilis,Copilia quadrata,Cosmocalanus darwinii,Ctenocalanus vanus,Delibus nudus,Dioithona rigida,Eucalanus elongatus,Eucalanus hyalinus,Euchaeta acuta,Euchaeta concinna,Euchaeta indica,Euchaeta longicornis,Euchaeta marina,Euchaeta marinella,Euchaeta rimana,Euchirella rostrata,Euchirella rostromagna,Euterpina acutifrons,Gladioferens inermis,Haloptilus longicornis,Heterorhabdus lobatus,Heterorhabdus papilliger,Labidocera acuta,Labidocera cervi,Labidocera farrani,Labidocera minuta,Labidocera pavo,Labidocera tasmanica,Lubbockia squillimana,Lucicutia flavicornis,Lucicutia gaussae,Macrosetella gracilis,Mecynocera clausi,Mesocalanus tenuicornis,Metacalanus aurivillii,Metridia lucens,Microsetella norvegica,Microsetella rosea,Nannocalanus minor,Neocalanus gracilis,Neocalanus tonsus,Oculosetella gracilis,Oithona atlantica,Oithona robusta,Oncaea atlantica,Oncaea clevei,Oncaea media,Oncaea mediterranea,Oncaea minima,Oncaea venusta,Paracalanus aculeatus,Paracalanus denudatus,Paracalanus indicus,Paracalanus nanus,Paracalanus parvus,Pareucalanus attenuatus,Pareucalanus sewelli,Parundinella dakini,Parvocalanus crassirostris,Phaenna spinifera,Pleuromamma abdominalis,Pleuromamma borealis,Pleuromamma gracilis,Pleuromamma piseki,Pleuromamma quadrungulata,Pontella aculeata,Pontellopsis krameri,Pontellopsis macronyx,Pseudodiaptomus aurivillii,Pseudodiaptomus mertoni,Rhincalanus cornutus,Rhincalanus nasutus,Rhincalanus rostrifrons,Sapphirina angusta,Sapphirina nigromaculata,Sapphirina opalina,Sapphirina ovatolanceolata/,Sapphirina scarlata,Sapphirina stellata,Scaphocalanus curtus,Scaphocalanus echinatus,Scolecithricella dentata,Scolecithricella longifurca,Scolecithricella minor,Scolecithrix bradyi,Scolecithrix danae,Scolecitrichopsis ctenopus,Stephos maculosus,Subeucalanus crassus,Subeucalanus longiceps,Subeucalanus monachus,Subeucalanus mucronatus,Subeucalanus pileatus,Subeucalanus subcrassus,Subeucalanus subtenuis,Temora discaudata,Temora stylifera,Temora turbinata,Temoropia mayumbaensis,Tortanus (Tortanus) barbatus,Tortanus (Tortanus) gracilis,Undinula vulgaris
MAI20161117,Maria Island,-42.59667,148.23333,2016-11-18 09:10:00,2016,11,18,09:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3575,0,0,0,0,0,0,0,0,0,0,0,0,2.3575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2905,0,0,0,0,0,0,0,0,0,11.7877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20161116,North Stradbroke,-27.345,153.562,2016-11-16 10:15:00,2016,11,16,10:15:00,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,19.289,0,0,0,0,0,0,0,0,0,0,0,0,19.2891,0,0,0,0,0,0,0,0,0,0,0,0,0,19.289,0,0,0,0,32.1483,0,0,0,0,0,0,0,0,45.0077,12.8593,6.4297,0,19.289,6.4297,0,38.578,0,0,0,0,0,25.7187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,109.3044,0,0,0,6.4297
ROT20161114,Rottnest Island,-32,115.41667,2016-11-14 09:45:00,2016,11,14,09:45:00,125.7358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.9054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5755,0,0,0,0,0,7.8585,0,0,0,7.8585,0,0,0,0,0,78.5848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5755,0,0,7.8585,0
YON20161108,Yongala,-19.30847,147.61842,2016-11-08 10:50:00,2016,11,8,10:50:00,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,27.2024,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,136.0122,0,40.8037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8037,0,0,0,0
DAR20161107,Darwin,-12.4,130.76805,2016-11-08 08:11:00,2016,11,8,08:11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.5298,0,0,0,0,0,0,0,0,0,0,0,0,0,22.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.306,0,0,0,0,0,0,0,795.6715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20161030,Port Hacking,-34.11923,151.22667,2016-10-31 09:35:00,2016,10,31,09:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7682,0,0,0,0,0,3.5364,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7682,0,0,0,10.609,0,0,0,0,0,3.5363,0,0,0,1.7682,0,0,0,0,0,3.5364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20161024,Rottnest Island,-32,115.41667,2016-10-24 09:35:00,2016,10,24,09:35:00,0,0,0,7.8585,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4339,0,0,55.0094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20161019,North Stradbroke,-27.345,153.562,2016-10-20 09:40:00,2016,10,20,09:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8594,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,6.4297,38.578,0,0,0,0,0,0,0,12.8593,6.4297,0,0,6.4297,6.4297,0,12.8593,0,0,0,0,0,25.7187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8593,0,0,0,0
YON20161012,Yongala,-19.30847,147.61842,2016-10-12 10:26:00,2016,10,12,10:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2024,0,0,0,0,0,0,0,0,0,0,0,0,0,18.135,0,0,0,0,4.5337,0,0,0,0,0,40.8037,0,0,4.5337,0,0,0,0,4.5337,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5337
ROT20161004,Rottnest Island,-32,115.41667,2016-10-04 10:38:00,2016,10,4,10:38:00,31.4339,0,0,19.6462,0,0,0,0,11.7877,0,0,3.9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,98.2311,0,3.9292,0,0,0,3.9292,0,3.9292,0,0,0,0,0,0,0,0,0,0,0,0,0,94.3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,15.717,3.9292,0,0,0,0,11.7877,0,0,0,27.5047,7.8585,0,7.8585,0,0,86.4433,0,0,0,0,0,3.9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20160927,Yongala,-19.30847,147.61842,2016-09-27 10:33:00,2016,9,27,10:33:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3631,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4405,0,0,0,0,0,0,0,0,0,0,2.7202,0,0,0,0,0,0,0,16.3215,0,8.1607,0,0,0,0,0,21.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1607,0,0,0,0,0,0,0,0
MAI20160927,Maria Island,-42.59667,148.23333,2016-09-27 10:10:00,2016,9,27,10:10:00,0,0,0,0,0,0,0,0,89.5868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7151,0,0,0,0,0,0,4.7151,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7151,0,0,0,0,4.7151,0,0,0,0,4.7151,0,0,0,14.1453,0,0,0,0,0,141.4527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20160926,Port Hacking,-34.11923,151.22667,2016-09-27 09:54:00,2016,9,27,09:54:00,0,0,0,0,0,0,0,0,21.2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,60.1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,7.0726,0,0,7.0726,7.0726,0,0,0,10.609,0,28.2905,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6816,0,0,0,0
NSI20160920,North Stradbroke,-27.345,153.562,2016-09-20 10:15:00,2016,9,20,10:15:00,0,0,0,0,3.2148,0,0,0,0,0,3.2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,9.6445,0,0,19.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8593,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2148,0,0,0,0,19.289,16.0742,3.2148,0,0,0,6.4297,0,0,0,0,0,0,0,22.5038,0,16.0742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6445,0,0,0,0
KAI20160915,Kangaroo Island,-35.83217,136.44733,2016-09-15 11:18:00,2016,9,15,11:18:00,3.5363,0,0,3.5363,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,7.0726,0,0,3.5363,0,0,0,0,10.6089,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.3801,0,0,0,0,0,3.5363,0,0,0,35.3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6816,0,0,0,0
MAI20160831,Maria Island,-42.59667,148.23333,2016-08-31 10:26:00,2016,8,31,10:26:00,0,0,0,0,0,0,0,0,3.1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1434,0,0,0,1.5717,0,0,0,0,0,0,9.4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5717,1.5717,0,0,0,0,0,0,0,0,7.8585,0,0,0,11.0019,0,0,0,0,0,1.5717,0,0,0,0,0,0,0,0,0,4.7151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20160829,Port Hacking,-34.11923,151.22667,2016-08-30 09:20:00,2016,8,30,09:20:00,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,3.5363,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,134.3801,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,7.0726,0,3.5363,0,0,0,7.0726,0,3.5363,3.5363,0,0,0,7.0726,3.5363,0,17.6816,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6089,0,0,0,0
YON20160823,Yongala,-19.30847,147.61842,2016-08-23 10:19:00,2016,8,23,10:19:00,0,0,0,0,6.8006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8006,0,0,0,0,0,0,0,0,0,0,0,0,20.4018,0,0,13.6012,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8006,0,0,0,0,0,0,0,40.8037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20160822,North Stradbroke,-27.345,153.562,2016-08-22 10:50:00,2016,8,22,10:50:00,0,0,0,0,0,0,0,0,0,0,0,16.0742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8593,3.2148,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0741,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0742,0,0,0,0,9.6445,0,0,0,0,0,3.2148,0,0,22.5038,6.4297,6.4297,0,6.4297,32.1483,0,16.0742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2148
YON20160725,Yongala,-19.30847,147.61842,2016-07-25 10:25:00,2016,7,25,10:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2669,0,0,0,0,4.5337,0,0,9.0675,0,0,24.9356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2669,6.8006,0,0,0,0,0,0,0,0,0,0,0,0,2.2669,0,38.5368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2669
DAR20160724_0730,Darwin,-12.4,130.76805,2016-07-24 17:00:00,2016,7,24,17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2924,176.8159,0,0,0,0,0,0,0,0,0,0,0,0,58.9386,0,0,0,0,0,0,0,550.094,0,0,0,0,0,0,0,0,0,19.6462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20160722,Rottnest Island,-32,115.41667,2016-07-22 13:20:00,2016,7,22,13:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8679,0,0,47.1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,31.4339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.151,0,0,0,0
MAI20160720,Maria Island,-42.59667,148.23333,2016-07-21 09:30:00,2016,7,21,09:30:00,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3575,0,0,0,0,0,0,0,0,0,10.216,0,0,0,2.3575,0,0,0,0,0,38.5065,0,0,0,0,0,0,0,0,0,1.5716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20160720,North Stradbroke,-27.345,153.562,2016-07-20 10:30:00,2016,7,20,10:30:00,0,0,0,0,0,6.4297,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,12.8593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,25.7187,0,0,0,0,0,0,0,0,6.4297,25.7187,0,0,12.8593,25.7187,0,38.578,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8594,0,0,0,0,0,0,0,0,12.8594,0,0,0,25.7187
PHB20160719,Port Hacking,-34.11923,151.22667,2016-07-19 10:19:00,2016,7,19,10:19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,7.0726,0,0,0,0,0,0,0,10.609,10.609,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6816,0,0,0,0,0,0,0,0,17.6816,7.0726,0,0,10.6089,7.0726,0,14.1453,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20160630,Maria Island,-42.59667,148.23333,2016-07-01 09:30:00,2016,7,1,09:30:00,0,0,0,0,0,0,0,0,7.5442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3006,0,0,0,0.4715,0,0,0,0,0,22.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20160624,Yongala,-19.30847,147.61842,2016-06-24 10:00:00,2016,6,24,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,68.0061,0,40.8036,0,0,0,0,0,312.8281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2024
NSI20160623,North Stradbroke,-27.345,153.562,2016-06-23 10:30:00,2016,6,23,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,19.289,0,0,0,0,0,0,0,0,0,0,0,0,38.578,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,25.7187,6.4297,0,0,0,0,0,0,0,0,12.8593,0,0,19.289,32.1484,0,12.8593,0,0,0,0,0,38.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0
ROT20160621,Rottnest Island,-32,115.41667,2016-06-21 09:26:00,2016,6,21,09:26:00,31.4339,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,31.434,0,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691.5466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.0188,0,0,0,0,0,0,0,0,0,0,0,0,15.717,62.8679,0,94.3018,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4339,0,0,0,0
PHB20160615,Port Hacking,-34.11923,151.22667,2016-06-15 11:06:00,2016,6,15,11:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,10.609,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,3.5363,0,0,0,31.8269,0,0,0,0,0,0,0,0,7.0726,7.0726,0,0,0,14.1453,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0
YON20160601,Yongala,-19.30847,147.61842,2016-06-01 10:46:00,2016,6,1,10:46:00,0,0,0,0,0,0,0,0,0,0,0,6.8006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8006,0,0,0,0,0,13.6012,0,0,0,0,6.8006,0,0,6.8006,0,61.2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8006,0,0,0,0,6.8006,0,0,0,0,0,0,0,13.6012
