FID,id,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Amphipod,Appendicularian_Fritillariidae,Appendicularian_Oikopleuridae,Appendicularian_Other,Ascidian,Brachiopod,Bryozoan,Cephalochordate_Branchiostomatidae,Cephalopod,Chaetognath,Ciliophora_Tintinnid,Cirripedia,Cladoceran,Cnidarian_Medusae,Cnidarian_Other,Cnidarian_Siphonophore,Coelenterate,Copepod_Bivalvia,Copepod_Calanoid,Copepod_Cyclopoid,Copepod_Harpacticoid,Copepod_Other,Copepod_Poecilostomatoida,Copepod_Siphonostomatoida,Ctenophore,Cumacean,Decapod,Echinoderm,Egg,Euphausiid,Fish,Fish_Egg,Forams,Hemichordata,Isopod,Mollusc_Bivalvia,Mollusc_Gastropod,Mysida,Nematode,Nemertean,Noctilucaceae,Ostracod,Phoronid,Platyhelminthes,Polychaete,Polychaete_Trochophore,Radiozoa,Sipunculid,Thaliacean_Doliolidae,Thaliacean_Other,Thaliacean_Salpidae,Thecostraca,Urochordata,geom
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28cd,1273,North Stradbroke,-27.345,153.562,2016-12-15T10:30:00Z,2016,12,15,10:30:00,0,0,167.1714,0,0,0,0,0,0,6.4297,0,0,70.7264,0,0,0,0,0,1510.9724,135.0231,295.7648,0,51.4374,0,0,0,0,0,0,0,0,0,0,0,0,19.289,45.0077,0,0,0,0,0,0,0,12.8593,0,0,0,0,0,6.4297,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28cc,1274,Maria Island,-42.5967,148.2333,2017-01-05T11:05:00Z,2017,1,5,11:05:00,0,25.933,51.866,0,0,0,0,0,0,33.0056,0,0,11.7877,2.3575,0,7.0726,0,0,313.5533,143.8103,42.4358,0,56.5811,0,0,0,2.3575,0,2.3575,148.5253,0,0,16.5028,0,0,2.3575,14.1452,0,0,0,0,4.7151,0,0,2.3575,0,0,0,2.3575,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28cb,1275,North Stradbroke,-27.345,153.562,2017-01-17T10:46:00Z,2017,1,17,10:46:00,6.4297,12.8593,430.7878,0,0,0,0,0,0,57.8671,0,0,25.7187,0,0,0,0,0,1793.8779,790.8494,379.3505,0,218.6088,0,0,0,12.8593,12.8593,0,0,0,0,6.4297,0,6.4297,25.7187,115.734,0,0,6.4297,0,6.4297,0,0,57.8671,0,0,0,70.7263,6.4297,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28ca,1276,Rottnest Island,-32,115.4167,2017-01-20T10:30:00Z,2017,1,20,10:30:00,0,56.5811,226.3244,0,0,0,84.8716,0,0,0,0,0,240.4697,0,0,0,0,0,3522.1729,466.794,14.1453,0,127.3076,0,28.2905,0,14.1453,14.1453,0,14.1453,14.1453,0,42.4358,0,14.1453,169.7433,254.6149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28c9,1277,Yongala,-19.3085,147.6184,2017-01-20T11:17:00Z,2017,1,20,11:17:00,0,108.8098,108.8098,0,0,27.2024,0,0,0,380.8343,81.6073,27.2024,0,163.2147,0,0,0,0,2393.8147,1632.1467,788.8709,0,217.6194,0,0,0,54.4048,27.2024,0,0,0,0,0,0,0,27.2024,54.4048,0,0,0,0,0,0,734.466,244.822,0,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28c8,1278,Darwin,-12.4,130.768,2017-02-03T16:06:00Z,2017,2,3,16:06:00,0,20.8019,270.4243,0,0,0,0,0,0,83.2075,104.0094,41.6037,0,20.8019,0,0,0,0,3016.2712,1060.8954,561.6504,0,353.6319,0,0,0,270.4244,41.6037,0,0,20.8019,0,790.4711,0,20.8019,1268.9141,478.443,0,0,0,0,20.8019,0,0,644.858,0,0,0,0,0,0,0,0,POINT (130.76805 -12.4)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28c7,1279,Port Hacking,-34.1192,151.2267,2017-02-06T10:55:00Z,2017,2,6,10:55:00,0,7.0726,116.6985,0,0,0,0,0,0,24.7542,3.5363,0,343.0228,3.5363,0,3.5363,0,0,717.8724,732.0178,21.2179,0,275.8327,0,0,0,0,3.5363,0,0,0,0,31.8269,0,0,0,49.5085,0,0,0,144.989,0,0,7.0726,14.1452,0,3.5363,0,14.1453,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28c6,1280,North Stradbroke,-27.345,153.562,2017-02-17T10:45:00Z,2017,2,17,10:45:00,0,51.4373,424.3582,0,0,0,12.8593,0,0,38.578,38.578,0,308.6241,0,0,12.8593,0,0,2237.5247,887.2943,1620.2764,0,308.6241,0,0,0,25.7187,25.7187,0,0,0,0,25.7187,0,0,128.5934,90.0154,0,0,0,0,25.7186,0,0,38.578,0,0,0,51.4374,25.7187,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28c5,1281,Yongala,-19.3085,147.6184,2017-02-20T11:04:00Z,2017,2,20,11:04:00,0,27.2024,149.6135,0,0,0,0,0,0,81.6073,13.6012,13.6012,0,40.8036,0,0,0,0,1455.3309,1659.3491,408.0367,0,149.6134,0,0,0,81.6073,68.0061,0,0,0,0,0,0,13.6012,340.0306,272.0244,0,0,0,0,0,0,40.8037,244.822,0,0,0,13.6012,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28c4,1282,Maria Island,-42.5967,148.2333,2017-02-24T09:45:00Z,2017,2,24,09:45:00,0,0,47.1509,0,0,0,0,0,0,14.1453,0,0,14.1452,4.7151,0,0,0,0,264.0447,96.6593,9.4301,0,56.5811,0,0,0,9.4302,9.4302,0,70.7264,0,0,21.2179,0,2.3575,66.0113,89.5867,0,0,0,0,2.3575,0,0,2.3575,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28c3,1283,Rottnest Island,-32,115.4167,2017-03-03T10:43:00Z,2017,3,3,10:43:00,0,14.1453,282.9054,0,0,0,14.1453,0,0,14.1453,14.1453,0,664.8279,14.1453,0,0,0,0,2928.0713,763.8448,28.2906,0,240.4697,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,42.4359,0,0,0,0,0,0,0,14.1453,0,0,0,14.1453,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28c2,1284,Kangaroo Island,-35.8322,136.4473,2017-03-15T12:40:00Z,2017,3,15,12:40:00,0,3.5363,7.0726,0,0,0,3.5363,0,0,3.5363,0,0,14.1452,0,0,0,0,0,413.749,268.76,148.5254,0,91.9441,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,24.7543,0,0,0,45.9721,0,0,0,0,0,0,0,0,0,77.799,0,0,POINT (136.44733 -35.83217)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28c1,1285,Port Hacking,-34.1192,151.2267,2017-03-22T10:38:00Z,2017,3,22,10:38:00,0,14.1453,35.3632,0,0,0,0,0,0,21.2179,7.0726,0,353.6317,0,0,0,0,0,1018.4591,572.8835,127.3073,0,275.8325,0,0,0,0,0,0,0,0,7.0726,21.2179,0,0,28.2905,42.4357,0,0,0,162.6706,7.0726,0,0,21.2179,0,0,0,0,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28c0,1286,Yongala,-19.3085,147.6184,2017-03-22T13:10:00Z,2017,3,22,13:10:00,0,311.1959,1386.2367,0,0,28.2905,0,0,0,254.6149,56.581,0,56.5811,0,0,84.8716,0,0,4752.811,2404.6963,2546.1489,0,565.8108,0,0,0,84.8715,169.7433,0,0,0,0,28.2905,0,0,198.0338,678.9731,0,0,0,0,0,0,28.2905,311.196,0,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28bf,1287,Maria Island,-42.5967,148.2333,2017-03-24T10:28:00Z,2017,3,24,10:28:00,0,0,70.7264,0,0,0,9.4302,0,0,18.8604,0,0,0,0,0,0,0,0,405.4981,113.1622,14.1453,0,179.1735,0,0,0,18.8604,4.7151,0,132.0225,0,0,193.3187,0,0,18.8604,84.8717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28be,1288,Rottnest Island,-32,115.4167,2017-03-31T10:24:00Z,2017,3,31,10:24:00,0,141.4528,282.9054,0,0,0,15.717,0,0,31.4339,47.151,0,267.1885,0,0,0,0,0,1210.2068,1115.9048,94.3019,0,188.6038,0,15.717,0,15.717,0,0,204.3206,0,0,125.7358,0,0,47.1509,47.1509,0,0,0,0,0,0,0,31.4339,0,15.717,0,0,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28bd,1289,Rottnest Island,-32,115.4167,2017-04-07T09:39:00Z,2017,4,7,09:39:00,15.717,15.717,550.0939,0,0,0,204.3206,0,0,31.434,0,0,636.5372,7.8585,0,0,0,0,5603.0996,1445.9612,502.9432,0,212.1792,0,0,0,31.434,15.717,0,0,0,0,23.5755,0,0,149.3112,117.8773,0,0,0,0,0,0,0,117.8773,0,0,0,117.8773,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28bc,1290,Maria Island,-42.5967,148.2333,2017-04-12T10:20:00Z,2017,4,12,10:20:00,3.1434,3.1434,56.5811,0,0,0,6.2868,0,0,4.7151,0,0,0,0,0,3.1434,0,0,207.4641,91.1584,1.5717,1.5717,20.4321,0,0,0,0,9.4302,0,25.1472,1.5717,0,9.4302,0,0,6.2868,4.7151,0,0,0,0,0,0,0,0,0,0,0,1.5717,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28bb,1291,Port Hacking,-34.1192,151.2267,2017-04-19T11:45:00Z,2017,4,19,11:45:00,0,7.0726,99.0169,0,0,0,0,0,0,7.0726,0,0,28.2905,7.0726,0,0,0,0,579.9559,190.961,198.0338,0,183.8883,0,0,0,21.2178,7.0726,0,0,0,0,21.2179,0,0,49.5085,35.3632,0,0,0,35.3632,28.2905,0,7.0726,0,0,0,0,0,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28ba,1292,North Stradbroke,-27.345,153.562,2017-04-24T11:15:00Z,2017,4,24,11:15:00,0,0,64.2967,0,0,0,0,0,0,83.5857,6.4297,0,0,12.8594,0,6.4297,0,0,880.865,642.967,546.5218,0,257.1869,0,0,0,0,12.8594,0,0,0,0,51.4374,0,6.4297,109.3044,405.0691,0,0,0,0,19.289,0,0,12.8593,0,0,0,6.4297,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28b9,1293,Yongala,-19.3085,147.6184,2017-04-26T11:10:00Z,2017,4,26,11:10:00,0,480.9392,990.169,0,0,0,14.1453,0,0,84.8716,0,28.2905,0,56.5811,0,14.1453,0,0,1766.5875,1070.3257,172.8867,0,174.4585,0,0,0,28.2906,14.1453,0,0,0,0,0,0,0,70.7264,127.3074,0,0,14.1453,28.2905,14.1453,0,0,99.0169,0,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28b8,1294,Rottnest Island,-32,115.4167,2017-04-28T10:02:00Z,2017,4,28,10:02:00,0,117.8773,180.7451,0,0,0,0,0,0,7.8585,31.434,0,125.7357,7.8585,0,7.8585,0,0,667.971,620.8202,27.5047,0,165.0279,0,0,0,0,0,0,7.8585,0,0,7.8585,0,0,7.8585,31.434,0,0,0,0,0,0,0,7.8585,7.8585,15.717,0,39.2925,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28b7,1295,North Stradbroke,-27.345,153.562,2017-05-16T10:35:00Z,2017,5,16,10:35:00,0,0,32.1483,0,0,0,0,0,0,32.1483,19.289,0,0,0,0,0,0,0,713.6933,366.4911,90.0154,0,135.0233,0,0,0,6.4297,0,0,0,0,0,38.578,0,0,51.4374,141.4527,0,0,0,0,12.8593,0,0,0,0,0,0,0,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28b6,1296,Darwin,-12.4,130.768,2017-05-17T09:56:00Z,2017,5,17,09:56:00,0,20.8019,124.8112,0,0,0,0,0,0,104.0093,145.6131,0,0,41.6038,0,41.6037,0,0,5387.6846,1705.7534,665.6597,0,208.0188,0,0,0,62.4056,124.8112,0,0,0,0,478.443,0,20.8019,4992.4487,624.056,0,0,0,0,83.2075,0,0,124.8112,0,0,0,0,0,0,0,0,POINT (130.76805 -12.4)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28b5,1297,Port Hacking,-34.1192,151.2267,2017-05-18T10:57:00Z,2017,5,18,10:57:00,0,7.0726,113.1622,0,0,0,0,0,0,14.1453,0,0,7.0726,14.1453,0,14.1452,0,0,735.5538,297.0508,28.2905,0,134.3799,0,0,0,7.0726,7.0726,0,0,0,21.2179,14.1453,0,0,14.1453,99.0169,0,0,0,0,28.2905,0,0,0,0,0,0,14.1453,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28b4,1298,Kangaroo Island,-35.8322,136.4473,2017-05-18T11:33:00Z,2017,5,18,11:33:00,0,0,49.5085,0,0,0,0,0,0,28.2905,7.0726,0,56.5811,0,0,0,0,0,1237.7111,311.1959,183.8885,0,396.0676,0,0,0,0,0,0,0,0,0,7.0726,0,0,35.3632,21.2179,0,0,0,0,0,0,0,0,0,0,0,21.2179,0,0,0,0,POINT (136.44733 -35.83217)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28b3,1299,Rottnest Island,-32,115.4167,2017-05-23T10:06:00Z,2017,5,23,10:06:00,0,47.1509,267.1885,0,0,0,0,0,0,94.3018,31.434,31.4339,125.7358,0,0,0,0,0,2829.0547,1791.7345,518.6599,0,298.6226,0,0,0,0,0,0,0,0,0,62.8679,0,0,31.4339,31.434,0,0,15.717,0,15.717,0,0,15.717,0,0,0,31.434,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28b2,1300,Yongala,-19.3085,147.6184,2017-05-29T08:53:00Z,2017,5,29,08:53:00,0,0,113.1622,0,0,0,0,0,0,84.8716,0,14.1453,0,42.4359,0,28.2906,0,0,1421.5997,1244.7839,63.6537,0,162.6705,0,0,0,14.1453,0,0,0,0,0,0,0,0,99.0169,212.1791,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28b1,1301,Maria Island,-42.5967,148.2333,2017-06-02T10:15:00Z,2017,6,2,10:15:00,0,0,0,0,0,0,1.886,0,0,1.886,0,0,0,0,0,0.943,0,0,258.3866,94.3018,0.943,0,1.886,0,0,0,0,0,0,1.886,0,0,0,0,0,1.886,2.8291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28b0,1302,Port Hacking,-34.1192,151.2267,2017-06-15T10:17:00Z,2017,6,15,10:17:00,0,56.5811,70.7264,0,0,0,0,0,0,21.2179,49.5084,21.2179,226.3244,14.1452,0,7.0726,0,0,1817.6669,594.1014,176.8158,0,381.9223,0,0,0,0,35.3632,0,0,7.0726,7.0726,91.9442,0,7.0726,0,113.1621,0,0,14.1453,7.0726,21.2179,0,0,7.0726,0,7.0726,0,0,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28af,1303,Rottnest Island,-32,115.4167,2017-06-26T09:55:00Z,2017,6,26,09:55:00,15.717,0,31.4339,0,0,0,78.5848,0,0,31.434,0,31.434,31.434,31.4339,0,0,0,0,2907.6394,1131.6217,157.1697,0,534.3772,0,0,0,47.1509,0,0,15.717,0,0,47.1509,0,0,251.4715,141.4527,0,0,15.717,0,78.5849,0,0,0,0,110.0188,15.717,0,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28ae,1304,Maria Island,-42.5967,148.2333,2017-06-27T10:10:00Z,2017,6,27,10:10:00,0,0,2.4038,0,0,0,0,0,0,0.5547,0,0,0,0,0,0,0,0,13.591,4.7152,0.2774,0,0.185,0,0,0,0,0,0,0,0,0,0,0,0,0.0925,0.7397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28ad,1305,North Stradbroke,-27.345,153.562,2017-06-27T10:33:00Z,2017,6,27,10:33:00,6.4297,25.7187,147.8824,0,0,0,0,0,0,25.7187,12.8594,6.4297,0,6.4297,0,0,0,0,700.8342,565.8108,102.8746,0,263.6164,0,0,0,0,19.289,0,0,0,0,45.0077,0,0,51.4374,83.5857,0,0,0,0,6.4297,0,0,6.4297,0,0,0,12.8593,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28ac,1306,Yongala,-19.3085,147.6184,2017-07-05T10:58:00Z,2017,7,5,10:58:00,0,99.0169,381.9223,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,2560.2942,1881.321,56.5811,0,198.0338,0,0,0,0,42.4358,0,0,0,0,14.1453,0,0,99.0169,56.5811,0,0,0,0,14.1453,28.2905,0,0,0,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28ab,1307,Darwin,-12.4,130.768,2017-07-15T16:03:00Z,2017,7,15,16:03:00,0,0,0,0,0,0,66.306,0,0,110.5099,88.4079,0,0,22.102,0,0,0,0,2298.6067,1591.343,707.2635,0,265.2239,0,0,0,22.102,0,0,0,44.204,0,486.2437,0,0,1657.649,530.4477,0,0,0,0,265.2238,0,0,88.4079,0,0,0,0,0,0,0,0,POINT (130.76805 -12.4)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28aa,1308,Port Hacking,-34.1192,151.2267,2017-07-17T09:42:00Z,2017,7,17,09:42:00,0,84.8717,174.4584,0,0,0,0,0,0,14.1453,4.7151,28.2906,4.7151,0,0,4.7151,0,0,570.5261,433.7885,94.3019,0,127.3076,0,4.7151,0,0,4.7151,0,0,0,0,28.2905,0,0,23.5755,18.8604,0,0,0,4.7151,18.8604,0,0,14.1453,23.5755,14.1453,0,23.5755,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28a9,1309,North Stradbroke,-27.345,153.562,2017-07-17T11:22:00Z,2017,7,17,11:22:00,0,32.1484,115.734,0,0,0,0,0,0,19.289,25.7187,0,0,6.4297,0,0,0,0,890.5088,482.2252,167.1713,0,167.1712,0,0,0,6.4297,6.4297,0,0,0,0,19.289,0,0,45.0077,19.2891,0,0,0,6.4297,12.8594,0,0,0,0,0,0,0,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28a8,1310,Yongala,-19.3085,147.6184,2017-07-24T12:30:00Z,2017,7,24,12:30:00,7.0726,0,42.4358,0,0,0,0,0,0,28.2905,0,0,0,7.0726,0,7.0726,0,0,759.1295,1230.6385,7.0726,0,54.2236,0,0,0,0,21.2179,0,0,0,0,0,0,14.1453,91.9443,70.7264,0,0,0,0,28.2905,0,0,28.2905,7.0726,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28a7,1311,Maria Island,-42.5967,148.2333,2017-08-01T10:25:00Z,2017,8,1,10:25:00,0,0,0.7254,0,0,0,0,0,0,1.0881,0,0,0,0.1813,0,0.544,0,0,24.4813,11.0623,0,0,1.0879,0,0,0,3.2643,0,0,1.6321,0,0,0,0,0.1813,0.1813,2.3575,0,0,0,0,0.1813,0,0,0.1813,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28a6,1312,Rottnest Island,-32,115.4167,2017-08-02T09:47:00Z,2017,8,2,09:47:00,15.717,0,220.0376,0,0,0,15.717,0,0,15.717,0,0,0,31.4339,0,0,0,0,2027.4891,911.5843,565.8109,0,534.377,0,0,0,0,15.717,0,0,0,0,125.7358,0,0,110.0188,110.0188,0,0,0,0,15.717,0,15.717,78.5848,0,0,0,0,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28a5,1313,Yongala,-19.3085,147.6184,2017-08-16T11:13:00Z,2017,8,16,11:13:00,0,79.2135,50.923,0,0,0,0,0,0,0,0,5.6581,0,5.6581,0,5.6581,0,0,537.5202,1765.3298,16.9743,0,181.0594,0,0,0,11.3162,107.504,0,0,0,0,33.9486,0,0,11.3162,226.3243,0,0,5.6581,0,5.6581,0,0,16.9743,0,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28a4,1314,Port Hacking,-34.1192,151.2267,2017-08-21T10:55:00Z,2017,8,21,10:55:00,0,35.3631,318.2686,0,0,0,0,0,0,0,0,0,42.4358,7.0726,0,7.0726,0,0,728.4812,544.593,53.0447,0,166.2068,0,0,0,7.0726,0,0,0,0,0,0,0,14.1453,7.0726,63.6537,0,0,0,113.1622,0,0,0,7.0726,0,0,0,212.179,0,0,7.0726,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28a3,1315,North Stradbroke,-27.345,153.562,2017-08-29T12:05:00Z,2017,8,29,12:05:00,0,64.2966,308.6241,0,0,0,0,0,0,25.7187,167.1713,0,0,0,0,0,0,0,1375.9491,559.3812,347.2022,0,231.468,0,0,0,0,0,0,0,0,0,77.156,0,0,257.1868,167.1714,0,0,0,0,0,12.8593,0,0,0,12.8593,0,77.156,0,38.578,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28a2,1316,Yongala,-19.3085,147.6184,2017-09-06T10:41:00Z,2017,9,6,10:41:00,0,254.6149,254.6149,0,0,0,0,0,0,28.2906,42.4358,0,0,14.1453,0,14.1453,0,0,1103.3312,4045.5479,70.7264,0,410.2129,0,0,0,42.4358,42.4359,0,0,0,0,14.1453,0,0,113.1622,2051.0645,0,0,0,0,42.4358,0,0,0,0,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28a1,1317,Kangaroo Island,-35.8322,136.4473,2017-09-08T16:15:00Z,2017,9,8,16:15:00,0,3.5363,162.6706,0,0,0,7.0726,0,0,38.8995,3.5363,3.5363,53.0447,0,0,3.5363,0,0,700.191,647.1462,466.7938,0,388.9949,0,0,0,3.5363,0,0,0,0,0,3.5363,0,0,21.2179,0,0,0,0,130.8438,0,0,0,3.5363,0,0,0,0,0,0,0,0,POINT (136.44733 -35.83217)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28a0,1318,Rottnest Island,-32,115.4167,2017-09-14T09:58:00Z,2017,9,14,09:58:00,0,0,78.5848,0,0,0,31.4339,0,0,47.1509,0,0,15.717,0,0,15.717,0,0,1650.2819,1210.2065,78.5849,0,220.0375,0,15.717,0,31.4339,15.717,0,0,0,0,0,0,0,31.4339,31.434,0,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-289f,1319,Port Hacking,-34.1192,151.2267,2017-09-21T08:48:00Z,2017,9,21,08:48:00,0,1.7682,22.9861,0,0,0,0,0,0,0,3.5364,21.2179,51.2767,1.7682,0,0,0,0,217.4837,79.5673,24.7543,0,28.2905,0,0,0,0,0,0,0,0,0,65.4218,0,0,5.3045,7.0726,0,0,1.7682,244.0059,3.5364,0,0,1.7682,0,0,0,1.7682,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-289e,1320,Maria Island,-42.5967,148.2333,2017-09-22T10:05:00Z,2017,9,22,10:05:00,0,0,1.886,0,0,0,0,0,0,5.6581,0,0,0,3.7721,0,0,0,0,285.7346,33.9487,1.886,0,7.5441,0,0,0,5.6581,0,0.943,20.7464,0.943,0,0,0,0,0.943,0.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-289d,1321,North Stradbroke,-27.345,153.562,2017-09-27T11:00:00Z,2017,9,27,11:00:00,12.8593,25.7187,295.7648,0,0,0,0,0,0,25.7187,25.7187,12.8593,205.7494,0,0,0,0,0,1041.6064,803.7085,276.4758,0,353.6319,0,0,0,12.8593,12.8593,12.8593,0,0,0,38.578,0,0,257.1868,180.0307,0,0,0,0,12.8593,0,0,25.7187,0,12.8593,0,257.1868,0,12.8593,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-289c,1322,Darwin,-12.4,130.768,2017-10-10T08:59:00Z,2017,10,10,08:59:00,0,0,88.4079,0,0,0,0,0,0,0,44.204,0,0,0,0,0,0,0,1657.6492,618.8557,353.6318,0,44.204,0,0,0,22.102,0,0,0,0,0,861.9775,0,0,464.1417,530.4477,0,0,0,0,66.306,0,0,88.408,0,0,0,0,0,0,0,0,POINT (130.76805 -12.4)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-289b,1323,Maria Island,-42.5967,148.2333,2017-10-16T10:40:00Z,2017,10,16,10:40:00,0,11.0019,14.1453,0,0,0,0,0,0,1.5717,0,0,7.8585,0,0,0,0,0,257.7585,114.7339,6.2868,0,0,0,0,0,11.0019,0,0,4.7151,0,0,4.7151,0,0,17.2887,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-289a,1324,North Stradbroke,-27.345,153.562,2017-10-23T10:38:00Z,2017,10,23,10:38:00,0,0,166.2069,0,0,0,0,0,0,14.1453,0,0,10.6089,7.0726,0,0,0,0,915.9062,282.9055,81.3353,0,53.0447,0,0,0,0,17.6816,0,0,0,3.5363,3.5363,0,0,24.7542,190.9612,0,0,0,45.9721,10.609,0,0,14.1452,3.5363,7.0726,0,10.609,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2899,1325,Port Hacking,-34.1192,151.2267,2017-10-25T09:01:00Z,2017,10,25,09:01:00,0,1.7682,58.3492,0,0,0,0,0,0,0,1.7682,0,254.6149,15.9134,0,0,0,0,176.8162,26.5225,3.5364,0,10.609,0,0,0,1.7682,1.7682,0,3.5364,0,0,0,0,0,0,1.7682,0,0,0,898.2248,1.7682,1.7682,0,1.7682,0,0,0,5.3045,0,0,0,0,POINT (151.22667 -34.11923)
