NRS_TRIP_CODE,DEPTH,PRES_REL,PRES,DENS,TEMP,PAR,CNDC,SPEC_CNDC,PSAL,TURB,CHLF
NSI20140213,50,50.406,(null),1025.3326,20.1269,(null),4.874013,(null),35.5491,0.3228,0.2361
NSI20140213,51,51.415,(null),1025.355,20.0479,(null),4.865455,(null),35.5454,0.3157,0.2387
MAI20160209,61.504,62,(null),1026.7814,13.1821,(null),4.140428,(null),35.2236,0.555,(null)
NSI20100411,13,13.104,(null),1023.23,25.7606,(null),(null),(null),35.0754,0.1179,0.1961
NSI20100411,17,17.137,(null),1023.3655,25.5647,(null),(null),(null),35.2034,0.1632,0.1617
NSI20100411,27,27.218,(null),1023.9222,24.1769,(null),(null),(null),35.3275,0.2691,0.184
NSI20100411,31,31.25,(null),1024.2173,23.0973,(null),(null),(null),35.3991,0.319,0.2227
NSI20100411,33,33.267,(null),1024.4694,22.6465,(null),(null),(null),35.4047,0.3011,0.2136
NSI20100411,34,34.275,(null),1024.4963,22.5942,(null),(null),(null),35.4035,0.2953,0.2131
NSI20100411,40,40.324,(null),1024.8208,21.7679,(null),(null),(null),35.5164,0.2096,0.2034
NSI20100411,44,44.357,(null),1025.0634,21.2224,(null),(null),(null),35.5954,0.0997,0.1837
NSI20100411,47,47.381,(null),1025.2,20.6769,(null),(null),(null),35.5634,0.1036,0.1933
NSI20100520,2,2.016,(null),1023.5892,24.5107,(null),(null),(null),35.0607,0.1775,1.1289
NSI20100520,3,3.024,(null),1023.5201,24.54,(null),(null),(null),35.0355,0.1799,0.1688
NSI20100520,12,12.096,(null),1023.6501,24.5699,(null),(null),(null),35.174,0.181,0.2031
NSI20100520,17,17.137,(null),1023.8174,24.2068,(null),(null),(null),35.2247,0.2021,0.2577
NSI20100520,20,20.161,(null),1023.8785,24.088,(null),(null),(null),35.2351,0.1911,0.2431
NSI20100520,21,21.169,(null),1023.8856,24.0788,(null),(null),(null),35.2346,0.1826,0.234
MAI20100527,14,14.112,(null),1026.3658,15.1186,(null),4.355045,(null),35.4644,0.1986,0.1515
MAI20100527,32,32.259,(null),1026.452,15.0633,(null),4.349358,(null),35.4554,0.1925,0.2236
MAI20100527,34,34.275,(null),1026.4618,15.0625,(null),4.349395,(null),35.4556,0.1963,0.2124
MAI20100527,49,49.398,(null),1026.5428,15.0134,(null),4.345724,(null),35.4605,0.2165,0.1924
MAI20100527,57,57.464,(null),1026.5809,14.9942,(null),4.343969,(null),35.4586,0.2426,0.2091
MAI20100527,60,60.489,(null),1026.5948,14.9931,(null),4.344012,(null),35.4587,0.2217,0.2194
MAI20120119,36,36.291,(null),1026.0111,17.036,(null),4.546786,(null),35.4521,0.1812,0.465
NSI20150512,42,42.336,(null),1024.1833,23.9657,(null),5.263371,(null),35.4712,0.3793,0.3333
NSI20150512,44,44.353,(null),1024.211,23.9037,(null),5.257387,(null),35.4745,0.3761,0.2913
NSI20150512,51,51.41,(null),1024.4738,23.1231,(null),5.180761,(null),35.5125,0.3334,0.2681
NSI20150512,55,55.442,(null),1024.6917,22.5947,(null),5.130512,(null),35.5501,0.2648,0.2586
NSI20150528,1,1.008,(null),1024.529,22.5136,(null),5.125243,(null),35.5938,0.1052,0.2714
NSI20150528,4,4.032,(null),1024.5715,22.5017,(null),5.128709,(null),35.6296,0.1106,0.333
NSI20150528,10,10.079,(null),1024.598,22.5031,(null),5.129193,(null),35.6301,0.1093,0.2909
NSI20150528,20,20.159,(null),1024.6427,22.4992,(null),5.129207,(null),35.6299,0.1714,0.3128
NSI20150528,22,22.175,(null),1024.6511,22.4998,(null),5.129353,(null),35.6299,0.1778,0.3128
NSI20150528,25,25.199,(null),1024.6642,22.4978,(null),5.129171,(null),35.6291,0.1937,0.2998
NSI20150528,29,29.231,(null),1024.6816,22.4987,(null),5.129461,(null),35.6293,0.202,0.311
NSI20090527,29.035,29.234,(null),1024.1487,22.6619,(null),5.063893,(null),34.9865,3.4868,29.307
NSI20090527,30.038,30.242,(null),1024.154,22.6622,(null),5.064307,(null),34.9891,3.4897,29.3054
NSI20090527,43.056,43.348,(null),1024.2345,22.718,(null),5.077425,(null),35.0418,3.4803,29.3059
NSI20140306,1,1.008,(null),1023.691,25.3713,(null),5.428325,(null),35.6076,0.0209,0.223
NSI20140306,5,5.04,(null),1023.7163,25.33,(null),5.423885,(null),35.6059,0.0275,0.2208
NSI20140306,16,16.129,(null),1023.7819,25.281,(null),5.419085,(null),35.6054,0.0356,0.2105
NSI20140306,23,23.185,(null),1023.8137,25.2464,(null),5.41557,(null),35.6043,0.0504,0.2172
MAI20151118,20,20.159,(null),1026.4185,14.5706,(null),4.288581,(null),35.3511,0.6422,1.312
MAI20151118,44,44.353,(null),1026.7999,12.9793,(null),4.124716,(null),35.2701,0.5659,(null)
MAI20151118,62,62.499,(null),1026.8938,12.846,(null),4.110182,(null),35.2475,0.5706,(null)
NSI20100520,41,41.332,(null),1024.0089,23.9713,(null),(null),(null),35.2399,0.1508,0.2947
NSI20110323,43,43.348,(null),1023.2782,26.3931,(null),5.491078,(null),35.261,0.055,0.1397
NSI20110323,48,48.39,(null),1024.155,23.6163,(null),5.217956,(null),35.4026,0.2405,0.1556
NSI20110323,51,51.414,(null),1024.4991,22.4747,(null),5.098054,(null),35.3958,0.2567,0.1936
NSI20110323,55,55.448,(null),1025.2762,20.1424,(null),4.866001,(null),35.4686,0.2065,0.2403
NSI20110412,9,9.072,(null),1023.4311,25.3899,(null),5.378792,(null),35.225,0.0522,0.1464
NSI20110412,23,23.185,(null),1023.5906,25.0922,(null),5.350342,(null),35.2417,0.1342,0.1675
NSI20110412,24,24.193,(null),1023.6127,25.0065,(null),5.341753,(null),35.2444,0.1551,0.1728
NSI20110412,25,25.202,(null),1023.6414,24.9879,(null),5.34038,(null),35.2485,0.1689,0.2833
NSI20110412,28,28.226,(null),1023.7202,24.8159,(null),5.324965,(null),35.2672,0.1959,0.195
NSI20110412,45,45.365,(null),1024.9738,21.2606,(null),4.988645,(null),35.5301,0.2424,0.159
NSI20110412,48,48.39,(null),1025.1793,20.7171,(null),4.935194,(null),35.5518,0.208,0.165
MAI20141127,80,80.648,(null),1026.921,12.9476,(null),4.116261,(null),35.2032,0.1509,(null)
MAI20141208,4,4.032,(null),1026.2574,14.7222,(null),4.295493,(null),35.2834,0.2525,0.1999
MAI20141208,7,7.055,(null),1026.2925,14.6359,(null),4.286808,(null),35.2807,0.2558,0.2726
MAI20141208,9,9.071,(null),1026.3069,14.5707,(null),4.280187,(null),35.2782,0.2575,0.3061
MAI20141208,10,10.079,(null),1026.3234,14.5361,(null),4.276629,(null),35.2765,0.2586,0.3378
MAI20141208,11,11.087,(null),1026.3346,14.5189,(null),4.27493,(null),35.276,0.2663,0.3679
MAI20141208,12,12.095,(null),1026.3416,14.5042,(null),4.273497,(null),35.2759,0.273,0.3876
MAI20141208,13,13.103,(null),1026.3468,14.482,(null),4.271241,(null),35.2748,0.2732,0.4087
MAI20141208,14,14.111,(null),1026.3567,14.4606,(null),4.269032,(null),35.2735,0.2658,0.4314
MAI20141208,16,16.127,(null),1026.3735,14.4443,(null),4.267443,(null),35.2728,0.2664,0.491
MAI20141208,17,17.135,(null),1026.3789,14.4409,(null),4.267139,(null),35.2727,0.264,0.5277
NSI20090618,2,2.016,(null),1024.5192,21.2244,(null),4.926429,(null),35.0774,0.1983,1.6796
NSI20090618,6,6.048,(null),1024.5231,21.1482,(null),4.91732,(null),35.0657,0.2445,0.2893
NSI20090618,25,25.202,(null),1024.7448,20.942,(null),4.909455,(null),35.1655,0.3472,0.5396
NSI20090618,32,32.258,(null),1024.8077,20.8829,(null),4.907356,(null),35.1949,0.3593,0.7547
NSI20090618,38,38.307,(null),1024.8561,20.8092,(null),4.89949,(null),35.1903,0.4606,1.0695
NSI20090618,46,46.373,(null),1025.0408,20.5273,(null),4.88394,(null),35.2957,0.3164,1.199
NSI20120229,58,58.472,(null),1026.049,17.3236,(null),4.578035,(null),35.4626,0.0283,0.2256
NSI20120511,2,2.016,(null),1023.7449,24.4174,(null),5.28514,(null),35.2907,0.0897,0.2549
NSI20120511,13,13.104,(null),1023.8085,24.1353,(null),5.244602,(null),35.2042,0.2559,0.3135
NSI20120511,19,19.153,(null),1023.8709,23.9718,(null),5.22511,(null),35.1839,0.5105,0.3351
MAI20151118,66,66.532,(null),1026.9136,12.8357,(null),4.109175,(null),35.2458,0.567,(null)
MAI20151118,67,67.541,(null),1026.918,12.8359,(null),4.109228,(null),35.2457,0.5658,(null)
MAI20151118,79,79.64,(null),1026.9733,12.8127,(null),4.107122,(null),35.2419,0.5677,(null)
NSI20091215,21,21.169,(null),1024.529,22.6342,(null),5.134311,(null),35.5592,1.0243,0.5719
NSI20091215,29,29.234,(null),1025.0225,20.8919,(null),4.950597,(null),35.5371,1.0569,0.5954
NSI20091215,36,36.291,(null),1025.2948,20.1034,(null),4.86934,(null),35.5357,0.9603,0.4762
NSI20091215,37,37.299,(null),1025.3046,20.0763,(null),4.866451,(null),35.5346,0.9796,0.546
NSI20091215,39,39.316,(null),1025.3322,20.0059,(null),4.858959,(null),35.5318,1.1969,0.5175
NSI20091215,40,40.324,(null),1025.3422,20.003,(null),4.858819,(null),35.5328,0.8682,0.4422
NSI20091215,45,45.365,(null),1025.3715,19.8866,(null),4.84666,(null),35.5295,0.8777,0.502
NSI20091215,48,48.39,(null),1025.4471,19.5684,(null),4.813637,(null),35.5257,0.7784,0.5176
NSI20091215,50,50.406,(null),1025.5564,19.3246,(null),4.789109,(null),35.5289,0.5359,0.4199
NSI20091215,55,55.447,(null),1025.6876,18.8079,(null),4.735265,(null),35.5189,0.4225,0.4478
NSI20140623,26,26.207,(null),1024.2336,23.4021,(null),5.194112,(null),35.3991,0.2154,0.2317
NSI20140623,37,37.296,(null),1024.4062,23.0417,(null),5.163829,(null),35.4522,0.5878,0.3445
NSI20140623,42,42.336,(null),1024.6403,22.3975,(null),5.104984,(null),35.5161,0.3423,0.2466
NSI20140623,43,43.344,(null),1024.7017,22.272,(null),5.093677,(null),35.5297,0.2677,0.2199
NSI20140623,61,61.491,(null),1025.4015,20.2547,(null),4.890941,(null),35.5758,0.0635,0.3522
NSI20140623,62,62.5,(null),1025.4058,20.2549,(null),4.890991,(null),35.5756,0.0647,0.3998
NSI20140725,30,30.239,(null),1025.027,21.0513,(null),4.96876,(null),35.55,0.2384,0.2813
NSI20140725,31,31.247,(null),1025.0355,21.0414,(null),4.967855,(null),35.5506,0.2411,0.2766
MAI20120222,55,55.447,(null),1026.404,15.3497,(null),4.36888,(null),35.3643,0.1959,0.1806
MAI20120222,67,67.547,(null),1026.6488,14.2988,(null),4.259074,(null),35.3067,0.2207,0.067
MAI20120222,71,71.58,(null),1026.6866,14.188,(null),4.247299,(null),35.2971,0.2264,0.0738
MAI20120326,3,3.024,(null),1025.818,17.1782,(null),4.557624,(null),35.4345,0.195,0.1319
MAI20130807,45,45.365,(null),1026.8733,13.1484,(null),4.156512,(null),35.4153,0.28,0.2981
MAI20130807,60,60.489,(null),1026.9791,12.936,(null),4.133548,(null),35.3881,0.401,0.2554
NSI20120511,31,31.25,(null),1023.9482,23.8858,(null),5.216995,(null),35.1865,0.5913,0.3728
NSI20120511,42,42.34,(null),1024.0371,23.7087,(null),5.197567,(null),35.1755,0.4208,0.3634
NSI20120511,44,44.357,(null),1024.0708,23.6578,(null),5.194152,(null),35.1893,0.4115,0.341
NSI20120511,58,58.472,(null),1025.1049,20.9483,(null),4.951352,(null),35.4857,0.2169,0.2761
NSI20120620,4,4.032,(null),1024.7174,21.3629,(null),4.981395,(null),35.402,0.1561,0.7476
NSI20120620,6,6.048,(null),1024.7275,21.3576,(null),4.980829,(null),35.4011,0.1689,0.7675
NSI20130520,53,53.431,(null),1024.3401,23.0961,(null),5.146971,(null),35.2753,0.3834,0.3441
NSI20130706,3,3.024,(null),1024.5903,22.1183,(null),5.074047,(null),35.5152,0.1414,0.2608
NSI20130706,4,4.032,(null),1024.5927,22.1212,(null),5.074322,(null),35.5146,0.1521,0.2572
NSI20130706,18,18.145,(null),1024.6536,22.122,(null),5.075062,(null),35.515,0.188,0.2836
NSI20130706,20,20.161,(null),1024.6624,22.1221,(null),5.075169,(null),35.515,0.1886,0.27
NSI20130706,21,21.169,(null),1024.6665,22.1215,(null),5.075143,(null),35.515,0.1916,0.2639
NSI20130706,22,22.177,(null),1024.6713,22.1201,(null),5.075037,(null),35.515,0.1914,0.2666
NSI20100214,33,33.267,(null),1024.9843,20.7547,(null),4.933858,(null),35.515,0.4823,0.3242
NSI20110119,8,8.064,(null),1022.4429,26.3957,(null),5.363353,(null),34.3479,0.1035,0.4392
NSI20110119,12,12.096,(null),1022.7008,26.1123,(null),5.362077,(null),34.5497,0.1759,0.7669
NSI20110119,31,31.25,(null),1024.1243,23.7124,(null),5.238633,(null),35.4891,0.6695,0.3304
NSI20110119,32,32.259,(null),1024.2052,22.9212,(null),5.157156,(null),35.4993,1.3354,0.4219
NSI20110119,44,44.357,(null),1025.2898,20.2606,(null),4.889546,(null),35.5655,0.5118,0.2983
NSI20140725,39,39.312,(null),1025.1287,20.7823,(null),4.939649,(null),35.5366,0.2255,0.2704
MAI20160209,69.439,70,(null),1026.8724,12.918,(null),4.111999,(null),35.1946,0.5786,(null)
MAI20160209,77.374,78,(null),1026.9076,12.9107,(null),4.111364,(null),35.1919,0.5968,(null)
MAI20160209,84.316,85,(null),1026.9387,12.9113,(null),4.111665,(null),35.1911,0.5894,(null)
MAI20160303,1.984,2,(null),1025.417,19.2953,(null),4.793294,(null),35.6067,0.5901,0.1159
MAI20160303,2.976,3,(null),1025.4199,19.2841,(null),4.792232,(null),35.6071,0.5622,0.1246
MAI20160303,3.969,4,(null),1025.4269,19.2628,(null),4.790017,(null),35.6065,0.558,0.1354
MAI20160303,9.921,10,(null),1025.472,19.2113,(null),4.784743,(null),35.6044,0.557,0.3225
MAI20160303,13.89,14,(null),1025.4905,19.203,(null),4.783951,(null),35.6033,0.5587,0.4431
MAI20160303,26.786,27,(null),1025.5526,19.1367,(null),4.776243,(null),35.5909,0.5722,0.658
MAI20160303,33.731,34,(null),1025.5948,19.0921,(null),4.771522,(null),35.5871,0.5575,0.5999
MAI20160303,51.586,52,(null),1025.694,18.9473,(null),4.756752,(null),35.581,0.5469,0.4464
MAI20130611,64,64.522,(null),1026.6346,14.4915,(null),4.282137,(null),35.3455,0.1876,0.2047
MAI20130611,71,71.58,(null),1026.7073,14.3359,(null),4.268326,(null),35.357,0.2115,0.1689
MAI20130611,72,72.589,(null),1026.7148,14.3344,(null),4.268214,(null),35.3569,0.1987,0.1688
MAI20130807,2,2.016,(null),1026.6661,13.2844,(null),4.168107,(null),35.4174,0.319,0.2121
MAI20130807,5,5.04,(null),1026.6819,13.278,(null),4.167879,(null),35.4198,0.3151,0.1403
MAI20130807,7,7.056,(null),1026.6936,13.267,(null),4.166618,(null),35.4173,0.4466,0.1674
MAI20130807,23,23.185,(null),1026.7676,13.2485,(null),4.165357,(null),35.4156,0.3021,0.31
MAI20130807,24,24.193,(null),1026.7699,13.2449,(null),4.165117,(null),35.4162,0.2971,0.2995
MAI20130807,32,32.259,(null),1026.8163,13.1779,(null),4.158248,(null),35.41,0.29,0.2757
MAI20141127,56,56.45,(null),1026.7355,13.3196,(null),4.153455,(null),35.2222,0.1367,0.0123
MAI20141127,57,57.459,(null),1026.7488,13.2712,(null),4.148632,(null),35.2209,0.1346,0.0051
MAI20141127,63,63.508,(null),1026.8125,13.1243,(null),4.133698,(null),35.2126,0.1317,(null)
MAI20141127,64,64.516,(null),1026.8123,13.0914,(null),4.130378,(null),35.2111,0.1376,0.0001
NSI20130706,29,29.234,(null),1024.7134,22.121,(null),5.077797,(null),35.5334,0.1944,0.2221
NSI20130706,32,32.259,(null),1024.737,22.0717,(null),5.072318,(null),35.5297,0.1742,0.2063
NSI20130706,35,35.283,(null),1024.7595,22.0365,(null),5.068397,(null),35.5267,0.17,0.1999
NSI20130706,39,39.316,(null),1024.7812,21.9912,(null),5.062994,(null),35.5199,0.1468,0.1935
NSI20130706,40,40.324,(null),1024.7842,21.962,(null),5.059142,(null),35.5131,0.1407,0.1877
NSI20130806,2,2.016,(null),1024.9314,20.8643,(null),4.943826,(null),35.5151,0.1005,0.2415
NSI20130806,7,7.056,(null),1024.9542,20.859,(null),4.943412,(null),35.5144,0.1249,0.261
NSI20130806,17,17.137,(null),1025.0052,20.825,(null),4.940188,(null),35.5132,0.1884,0.2418
NSI20150817,3,3.024,(null),1025.1757,20.4422,(null),4.921173,(null),35.6854,0.0628,0.2267
NSI20150817,4,4.032,(null),1025.1852,20.4276,(null),4.91972,(null),35.6855,0.0656,0.2316
NSI20150817,15,15.119,(null),1025.2439,20.3974,(null),4.917015,(null),35.685,0.1071,0.2364
NSI20150817,18,18.143,(null),1025.2588,20.3901,(null),4.916418,(null),35.6851,0.1155,0.2291
NSI20150817,24,24.191,(null),1025.289,20.3715,(null),4.914779,(null),35.6853,0.1447,0.2421
NSI20110119,58,58.472,(null),1025.6792,19.0601,(null),4.764489,(null),35.5466,0.1709,0.7335
NSI20110119,60,60.489,(null),1025.6884,19.0596,(null),4.764459,(null),35.546,0.1707,0.7483
NSI20110119,61,61.497,(null),1025.6917,19.0601,(null),4.764468,(null),35.5453,0.1759,0.7534
NSI20110220,2,2.016,(null),1022.5936,27.5799,(null),5.588451,(null),35.0711,0.0234,0.2347
NSI20110220,7,7.056,(null),1022.6801,27.4004,(null),5.571312,(null),35.0829,0.0113,0.147
NSI20110220,8,8.064,(null),1022.6886,27.3941,(null),5.570948,(null),35.0847,0.0171,0.1648
NSI20140306,39,39.316,(null),1024.8951,21.6423,(null),5.035041,(null),35.5861,0.5125,0.4492
NSI20140306,52,52.422,(null),1025.4833,19.6551,(null),4.827118,(null),35.562,0.2736,0.4111
NSI20140404,15,15.119,(null),1023.3682,25.7127,(null),5.415151,(null),35.2403,0.0529,0.179
MAI20160303,57.537,58,(null),1025.7855,18.6873,(null),4.729759,(null),35.5754,0.5549,0.3454
MAI20160303,58.529,59,(null),1025.7979,18.6635,(null),4.72722,(null),35.5741,0.563,0.3622
NSI20100520,46,46.373,(null),1024.0311,23.9543,(null),(null),(null),35.2382,0.1465,0.2967
NSI20100618,4,4.032,(null),1024.7057,21.2983,(null),4.969672,(null),35.3617,0.2874,0.2695
NSI20100618,24,24.193,(null),1024.9109,21.2732,(null),4.98665,(null),35.5112,0.4211,0.3499
NSI20100618,35,35.283,(null),1024.9882,21.1158,(null),4.968009,(null),35.4885,0.2866,0.2903
NSI20100618,42,42.34,(null),1025.019,21.1228,(null),4.969584,(null),35.4928,0.2778,0.2872
NSI20100618,43,43.349,(null),1025.0254,21.1231,(null),4.969733,(null),35.4935,0.2884,0.3176
NSI20100618,45,45.365,(null),1025.0325,21.1221,(null),4.969741,(null),35.4936,0.2745,0.3079
MAI20100615,15,15.12,(null),1026.5123,13.6522,(null),4.18598,(null),35.2397,0.2379,0.3007
MAI20100615,23,23.185,(null),1026.5504,13.6393,(null),4.184955,(null),35.2385,0.2424,0.267
MAI20100615,24,24.193,(null),1026.5558,13.6414,(null),4.185322,(null),35.2396,0.2311,0.2579
MAI20100615,36,36.291,(null),1026.6107,13.6491,(null),4.187032,(null),35.2435,0.2315,0.2816
MAI20100615,45,45.365,(null),1026.6512,13.6466,(null),4.18719,(null),35.2434,0.2389,0.2841
MAI20100615,47,47.381,(null),1026.6604,13.6451,(null),4.187073,(null),35.2428,0.2371,0.2856
MAI20100615,53,53.431,(null),1026.687,13.6428,(null),4.187063,(null),35.2423,0.2498,0.2829
MAI20100615,59,59.48,(null),1026.7134,13.6488,(null),4.188088,(null),35.2438,0.2372,0.2549
MAI20120222,29,29.234,(null),1025.8674,17.6625,(null),4.615863,(null),35.5046,0.202,0.913
MAI20120222,47,47.381,(null),1026.3553,15.5245,(null),4.387199,(null),35.3759,0.2061,0.276
MAI20120222,48,48.389,(null),1026.357,15.5231,(null),4.386906,(null),35.3741,0.1999,0.2698
NSI20150817,30,30.239,(null),1025.3466,20.1602,(null),4.891864,(null),35.6745,0.2036,0.2422
NSI20150817,36,36.288,(null),1025.4532,19.9244,(null),4.867668,(null),35.6737,0.2322,0.2477
NSI20150817,39,39.312,(null),1025.4677,19.9117,(null),4.866263,(null),35.6718,0.2314,0.2441
NSI20150817,41,41.328,(null),1025.4762,19.8903,(null),4.863782,(null),35.6688,0.225,0.2785
NSI20150817,45,45.361,(null),1025.5078,19.8091,(null),4.855308,(null),35.6666,0.2287,0.2721
NSI20150907,5,5.04,(null),1025.0696,20.723,(null),4.944694,(null),35.6393,0.0843,0.2587
NSI20150907,21,21.167,(null),1025.3414,19.8795,(null),4.854559,(null),35.6094,0.5034,0.3286
NSI20150907,22,22.175,(null),1025.356,19.8408,(null),4.850466,(null),35.6081,0.4343,0.3022
NSI20150907,23,23.183,(null),1025.3623,19.7897,(null),4.844799,(null),35.6044,0.4198,0.308
NSI20090819,28,28.226,(null),1024.9359,20.9835,(null),4.944698,(null),35.4135,0.1579,0.1991
NSI20090819,31,31.25,(null),1024.9489,20.9825,(null),4.944699,(null),35.4134,0.1566,0.2201
NSI20090819,32,32.258,(null),1024.948,20.9623,(null),4.942134,(null),35.4091,0.1542,0.2134
NSI20090819,34,34.275,(null),1024.8676,20.5666,(null),4.893257,(null),35.3425,0.1942,0.224
NSI20140404,35,35.279,(null),1023.9781,24.0757,(null),5.261477,(null),35.3717,0.3741,0.2477
NSI20140404,37,37.296,(null),1024.13,23.7915,(null),5.234497,(null),35.3924,0.4092,0.292
NSI20140404,43,43.344,(null),1024.377,23.1421,(null),5.167771,(null),35.3997,0.3911,0.279
MAI20151216,1,1.008,(null),1021.4179,17.7545,(null),3.889041,(null),29.3423,1.1013,10.7788
MAI20151216,6,6.048,(null),1025.9895,16.8813,(null),4.541206,(null),35.5518,0.6092,0.0523
MAI20151216,26,26.207,(null),1026.2054,15.8632,(null),4.432272,(null),35.4856,0.5792,0.5334
MAI20151216,31,31.247,(null),1026.3733,15.221,(null),4.361251,(null),35.4211,0.5635,0.2763
MAI20151216,36,36.288,(null),1026.4312,14.9673,(null),4.333371,(null),35.3948,0.5501,0.1649
NSI20110606,10,10.08,(null),1024.2024,23.0764,(null),5.149942,(null),35.3263,0.0683,0.2014
NSI20110606,16,16.128,(null),1024.2299,23.0763,(null),5.150351,(null),35.3275,0.074,0.211
NSI20110606,18,18.145,(null),1024.2384,23.0765,(null),5.150472,(null),35.3276,0.0816,0.1995
NSI20110606,19,19.153,(null),1024.2434,23.0765,(null),5.150582,(null),35.3281,0.0786,0.2018
NSI20110606,22,22.177,(null),1024.2563,23.0766,(null),5.150791,(null),35.3286,0.0928,0.1845
NSI20110606,24,24.193,(null),1024.2657,23.0767,(null),5.15093,(null),35.3289,0.0996,0.198
NSI20110606,28,28.226,(null),1024.2843,23.0776,(null),5.15144,(null),35.3308,0.1079,0.2001
NSI20110606,29,29.234,(null),1024.2887,23.0777,(null),5.151512,(null),35.3309,0.114,0.2036
NSI20110606,32,32.258,(null),1024.3043,23.0699,(null),5.150966,(null),35.3319,0.1233,0.2007
NSI20110606,43,43.348,(null),1024.6228,22.347,(null),5.088063,(null),35.4245,0.2641,0.2245
NSI20110606,51,51.414,(null),1024.8804,21.6324,(null),5.019458,(null),35.4663,0.1764,0.2906
NSI20110623,4,4.032,(null),1024.7294,21.5981,(null),5.018318,(null),35.502,0.2304,0.2682
NSI20110623,7,7.056,(null),1024.7455,21.5989,(null),5.019092,(null),35.5065,0.2686,0.2909
NSI20110623,19,19.153,(null),1024.8004,21.5998,(null),5.020136,(null),35.5098,0.3665,0.2851
NSI20110623,20,20.161,(null),1024.8046,21.6,(null),5.020226,(null),35.5099,0.3738,0.2831
NSI20110623,23,23.185,(null),1024.8177,21.6004,(null),5.020426,(null),35.5102,0.3663,0.2784
MAI20120119,56,56.456,(null),1026.1263,16.8659,(null),4.529263,(null),35.4408,0.1868,0.3736
