NRS_TRIP_CODE,SAMPLE_DEPTH_M,PROCHLOROCOCCUS_CELLSPERML,PROCHLOROCOCCUS_FLAG,SYNECOCHOCCUS_CELLSPERML,SYNECOCHOCCUS_FLAG,PICOEUKARYOTES_CELLSPERML,PICOEUKARYOTES_FLAG
NRSPHB20180905,10,(null),0,(null),0,(null),0
NRSPHB20180927,50,(null),9,(null),9,(null),9
NRSPHB20180927,10,119.59,1,10132.86,1,23907.89,1
NRSPHB20180927,100,198.05,1,302.29,1,854.75,1
NRSPHB20180927,75,173.95,1,217.44,1,1924.37,1
NRSPHB20180927,25,141.34,1,1446,1,9687.1,1
NRSPHB20180927,0,65.23,1,9600.12,1,23559.98,1
NRSPHB20180927,50,(null),9,(null),9,(null),9
NRSPHB20180927,25,177.78,1,1188.89,1,8388.89,1
NRSPHB20180927,100,250.17,1,177.21,1,635.85,1
NRSPHB20180927,75,535.29,1,614.6,1,2299.78,1
NRSPHB20180927,10,290.43,1,9573.29,1,23158.75,1
NRSPHB20180927,0,293.55,1,9469.65,1,24136.2,1
NRSPHB20180927,25,(null),0,(null),0,(null),0
NRSPHB20180927,75,(null),0,(null),0,(null),0
NRSPHB20180927,50,(null),0,(null),0,(null),0
NRSPHB20180927,100,(null),0,(null),0,(null),0
NRSPHB20180927,0,(null),0,(null),0,(null),0
NRSPHB20180927,10,(null),0,(null),0,(null),0
NRSPHB20181120,10,511.37,1,2115.2,1,19606.26,1
NRSPHB20181120,50,321.72,1,471.09,1,1390.28,1
NRSPHB20181120,25,681.17,1,1873.22,1,20552.16,1
NRSPHB20181120,75,274.76,1,285.75,1,1197.95,1
NRSPHB20181120,100,247.4,1,236.64,1,258.16,1
NRSPHB20181120,0,650.83,1,2347.64,1,18502.17,1
NRSPHB20181120,25,528.02,1,1617.78,1,21120.99,1
NRSPHB20181120,0,829.34,1,2226.72,1,18324.97,1
NRSPHB20181120,10,736.35,1,1890.34,1,18210.99,1
NRSPHB20181120,75,164.86,1,197.83,1,1132,1
NRSPHB20181120,100,274.76,1,197.83,1,131.88,1
NRSPHB20181120,50,470.28,1,340.96,1,1457.88,1
NRSPHB20181120,100,(null),0,(null),0,(null),0
NRSPHB20181120,0,(null),0,(null),0,(null),0
NRSPHB20181120,50,(null),0,(null),0,(null),0
NRSPHB20181120,10,(null),0,(null),0,(null),0
NRSPHB20181120,25,(null),0,(null),0,(null),0
NRSPHB20181120,75,(null),0,(null),0,(null),0
NRSPHB20181218,50,1263.89,1,1805.56,1,2888.89,1
NRSPHB20181218,25,2582.73,1,15056.76,1,14891.91,1
NRSPHB20181218,0,3669.54,1,42466.67,1,7975.28,1
NRSPHB20181218,75,255.56,1,444.44,1,344.44,1
NRSPHB20181218,100,220.82,1,441.63,1,325.42,1
NRSPHB20181218,10,2655.56,1,40977.78,1,9166.67,1
NRSPHB20181218,25,2125.63,1,15178.16,1,14890.91,1
NRSPHB20181218,100,170.55,1,426.37,1,341.1,1
NRSPHB20181218,75,202.22,1,483.09,1,348.27,1
NRSPHB20181218,0,3808.52,1,42713.83,1,7628.27,1
NRSPHB20181218,50,1011.11,1,1287.96,1,2106.48,1
NRSPHB20181218,10,4635.21,1,39535.58,1,9508.99,1
NRSPHB20181218,75,(null),0,(null),0,(null),0
NRSPHB20181218,50,(null),0,(null),0,(null),0
NRSPHB20181218,0,(null),0,(null),0,(null),0
NRSPHB20181218,25,(null),0,(null),0,(null),0
NRSPHB20181218,100,(null),0,(null),0,(null),0
NRSPHB20181218,10,(null),0,(null),0,(null),0
NRSPHB20190121,25,1516.67,1,3718.28,1,1973.3,1
NRSPHB20190121,75,1340.31,1,611.37,1,2139.79,1
NRSPHB20190121,20,(null),0,(null),0,(null),0
NRSPHB20190121,30,(null),0,(null),0,(null),0
NRSPHB20190121,50,2306.24,1,2817.48,1,2544.82,1
NRSPHB20190121,10,945.17,1,25475.6,1,6748.07,1
NRSPHB20190121,40,(null),0,(null),0,(null),0
NRSPHB20190121,0,2069.25,1,27817.31,1,4585.27,1
NRSPHB20190121,100,538.53,1,351.69,1,494.57,1
NRSPHB20190121,100,358.78,1,434.89,1,521.86,1
NRSPHB20190121,75,1204.73,1,623.88,1,2011.47,1
NRSPHB20190121,50,2160.58,1,2416.02,1,2703.39,1
NRSPHB20190121,40,(null),0,(null),0,(null),0
NRSPHB20190121,20,(null),0,(null),0,(null),0
NRSPHB20190121,30,(null),0,(null),0,(null),0
NRSPHB20190121,10,1556.43,1,22573.91,1,5941.7,1
NRSPHB20190121,0,2706.21,1,28638.24,1,5546.24,1
NRSPHB20190121,25,1388.76,1,3216.06,1,1839.49,1
NRSPHB20190121,30,(null),0,(null),0,(null),0
NRSPHB20190121,0,(null),0,(null),0,(null),0
NRSPHB20190121,25,(null),0,(null),0,(null),0
NRSPHB20190121,40,(null),0,(null),0,(null),0
NRSPHB20190121,10,(null),0,(null),0,(null),0
NRSPHB20190121,75,(null),0,(null),0,(null),0
NRSPHB20190121,50,(null),0,(null),0,(null),0
NRSPHB20190121,100,(null),0,(null),0,(null),0
NRSPHB20190121,20,(null),0,(null),0,(null),0
NRSPHB20190227,25,9914.78,1,7980.91,1,1806.26,1
NRSPHB20190227,10,17937.86,1,1516.67,1,1647.74,1
NRSPHB20190227,40,(null),0,(null),0,(null),0
NRSPHB20190227,20,(null),0,(null),0,(null),0
NRSPHB20190227,0,7130.99,1,1330.41,1,2381.43,1
NRSPHB20190227,30,(null),0,(null),0,(null),0
NRSPHB20190227,75,12528.99,1,5216.75,1,1934.3,1
NRSPHB20190227,50,14341.27,1,9667.46,1,2589.68,1
NRSPHB20190227,100,4924.49,1,3042.7,1,2836.73,1
NRSPHB20190227,40,(null),0,(null),0,(null),0
NRSPHB20190227,30,(null),0,(null),0,(null),0
NRSPHB20190227,50,12072.42,1,8990.36,1,1936.95,1
NRSPHB20190227,20,(null),0,(null),0,(null),0
NRSPHB20190227,100,4248.52,1,2717.94,1,2717.94,1
NRSPHB20190227,75,11000.4,1,5055.56,1,2265.86,1
NRSPHB20190227,25,14046.83,1,6055.79,1,1761.29,1
NRSPHB20190227,10,17739.49,1,690.76,1,1531.68,1
NRSPHB20190227,0,13961.64,1,1565.14,1,2257.69,1
NRSPHB20190227,25,(null),0,(null),0,(null),0
NRSPHB20190227,0,(null),0,(null),0,(null),0
NRSPHB20190227,100,(null),0,(null),0,(null),0
NRSPHB20190227,50,(null),0,(null),0,(null),0
NRSPHB20190227,75,(null),0,(null),0,(null),0
NRSPHB20190227,10,(null),0,(null),0,(null),0
NRSPHB20190227,20,(null),0,(null),0,(null),0
NRSPHB20190227,30,(null),0,(null),0,(null),0
NRSPHB20190227,40,(null),0,(null),0,(null),0
NRSPHB20190408,40,(null),0,(null),0,(null),0
NRSPHB20190408,20,(null),0,(null),0,(null),0
NRSPHB20190408,0,61097.14,1,53398.68,1,24837.29,1
NRSPHB20190408,75,25797.25,1,3970.23,1,7142.71,1
NRSPHB20190408,50,22634.05,1,9025.79,1,11261.37,1
NRSPHB20190408,25,41858.13,1,32776.85,1,32804.94,1
NRSPHB20190408,10,61237.76,1,51884.98,1,29247.33,1
NRSPHB20190408,100,20373.89,1,2103.11,1,4934.22,1
NRSPHB20190408,30,(null),0,(null),0,(null),0
NRSPHB20190408,25,38912.76,1,30723.76,1,32625.85,1
NRSPHB20190408,100,11462.6,1,1041.14,1,4985.48,1
NRSPHB20190408,40,(null),0,(null),0,(null),0
NRSPHB20190408,20,(null),0,(null),0,(null),0
NRSPHB20190408,30,(null),0,(null),0,(null),0
NRSPHB20190408,0,69716.61,1,57523.21,1,26188.78,1
NRSPHB20190408,10,64924.46,1,49284.71,1,30407.54,1
NRSPHB20190408,75,15297.74,1,2424.79,1,7573.97,1
NRSPHB20190408,50,29827.78,1,11328.19,1,11506.07,1
NRSPHB20190408,40,(null),0,(null),0,(null),0
NRSPHB20190408,0,(null),0,(null),0,(null),0
NRSPHB20190408,25,(null),0,(null),0,(null),0
NRSPHB20190408,100,(null),0,(null),0,(null),0
NRSPHB20190408,10,(null),0,(null),0,(null),0
NRSPHB20190408,30,(null),0,(null),0,(null),0
NRSPHB20190408,20,(null),0,(null),0,(null),0
NRSPHB20190408,50,(null),0,(null),0,(null),0
NRSPHB20190408,75,(null),0,(null),0,(null),0
NRSPHB20190522,75,16566.67,1,2455.56,1,3244.44,1
NRSPHB20190522,50,17076.54,1,5926.23,1,18293.62,1
NRSPHB20190522,25,44261.9,1,41135.71,1,5829.37,1
NRSPHB20190522,0,43695.86,1,37946.41,1,4440.96,1
NRSPHB20190522,10,52327.41,1,45018.52,1,4901.48,1
NRSPHB20190522,100,8385.73,1,1178.08,1,3951.68,1
NRSPHB20190522,0,49807.75,1,38474.88,1,4613.19,1
NRSPHB20190522,10,43092.1,1,42445.82,1,4503.09,1
NRSPHB20190522,75,14590.44,1,1837.4,1,3022.46,1
NRSPHB20190522,50,13181.21,1,4062.83,1,19468.48,1
NRSPHB20190522,25,38969.05,1,40588.89,1,5416.67,1
NRSPHB20190522,100,7602.06,1,1104.73,1,4100.62,1
NRSPHB20190522,75,(null),0,(null),0,(null),0
NRSPHB20190522,100,(null),0,(null),0,(null),0
NRSPHB20190522,50,(null),0,(null),0,(null),0
NRSPHB20190522,25,(null),0,(null),0,(null),0
NRSPHB20190522,0,(null),0,(null),0,(null),0
NRSPHB20190522,10,(null),0,(null),0,(null),0
NRSPHB20190626,50,2840.3,1,753.74,1,2261.21,1
NRSPHB20190626,25,4468.15,1,5700.74,1,10053.33,1
NRSPHB20190626,10,7982.96,1,6451.85,1,12508.89,1
NRSPHB20190626,0,11071.67,1,6754.22,1,11698.56,1
NRSPHB20190626,100,0,1,231.91,1,482.36,1
NRSPHB20190626,75,0,1,173.07,1,929.13,1
NRSPHB20190626,0,8018.81,1,6567.22,1,11252.37,1
NRSPHB20190626,10,6637.76,1,6937.35,1,12152.06,1
NRSPHB20190626,100,0,1,252.78,1,340.28,1
NRSPHB20190626,50,0,1,425.23,1,1634.79,1
NRSPHB20190626,75,0,1,183.84,1,716.97,1
NRSPHB20190626,25,3347.46,1,6459.33,1,11318.55,1
NRSPHB20190626,100,(null),0,(null),0,(null),0
NRSPHB20190626,0,(null),0,(null),0,(null),0
NRSPHB20190626,25,(null),0,(null),0,(null),0
NRSPHB20190626,50,(null),0,(null),0,(null),0
NRSPHB20190626,10,(null),0,(null),0,(null),0
NRSPHB20190626,75,(null),0,(null),0,(null),0
NRSPHB20190729,0,476.74,1,13425.31,1,5154.68,1
NRSPHB20190729,10,455.3,1,14569.63,1,5392.59,1
NRSPHB20190729,25,409,1,12681.73,1,6561.9,1
NRSPHB20190729,50,179.5,1,5214.71,1,21205.25,1
NRSPHB20190729,75,339.22,1,711.11,1,3900,1
NRSPHB20190729,100,101.32,1,871.97,1,4489.7,1
NRSPHB20190729,0,503.38,1,13818.52,1,5087.15,1
NRSPHB20190729,10,427.96,1,13384.19,1,5138.95,1
NRSPHB20190729,75,347.3,1,1098.09,1,3566.07,1
NRSPHB20190729,50,148.95,1,3520.51,1,22676.46,1
NRSPHB20190729,25,371.59,1,12896.83,1,6273.02,1
NRSPHB20190729,100,94.95,1,711.52,1,4737.24,1
NRSPHB20190729,10,(null),0,(null),0,(null),0
NRSPHB20190729,25,(null),0,(null),0,(null),0
NRSPHB20190729,75,(null),0,(null),0,(null),0
NRSPHB20190729,50,(null),0,(null),0,(null),0
NRSPHB20190729,100,(null),0,(null),0,(null),0
NRSPHB20190729,0,(null),0,(null),0,(null),0
NRSPHB20190827,100,0,1,18.9,1,566.98,1
NRSPHB20190827,0,963.4,1,3338.27,1,22758.02,1
NRSPHB20190827,10,825.74,1,3317.71,1,20980.56,1
NRSPHB20190827,25,859.42,1,528.54,1,11857.58,1
NRSPHB20190827,75,223.29,1,368.76,1,1748.63,1
NRSPHB20190827,50,285.89,1,639.94,1,3967.65,1
NRSPHB20190827,50,247.89,1,764.5,1,4229.4,1
NRSPHB20190827,0,971.86,1,3771.6,1,23432.1,1
NRSPHB20190827,10,737.75,1,3169.15,1,21595.52,1
NRSPHB20190827,25,911.7,1,933.33,1,11511.11,1
NRSPHB20190827,100,0,1,47.58,1,547.19,1
NRSPHB20190827,75,254.41,1,411.5,1,1822.35,1
NRSPHB20190827,10,(null),0,(null),0,(null),0
NRSPHB20190827,25,(null),0,(null),0,(null),0
NRSPHB20190827,100,(null),0,(null),0,(null),0
NRSPHB20190827,50,(null),0,(null),0,(null),0
NRSPHB20190827,0,(null),0,(null),0,(null),0
NRSPHB20190827,75,(null),0,(null),0,(null),0
NRSPHB20190923,100,0,1,20.63,1,474.6,1
NRSPHB20190923,0,248.54,1,1307.05,1,18372.63,1
NRSPHB20190923,25,207.02,1,1423.05,1,21358.16,1
NRSPHB20190923,50,187.88,1,387.82,1,4044.44,1
NRSPHB20190923,10,239.78,1,1251.25,1,21460.83,1
NRSPHB20190923,75,0,1,144.44,1,577.78,1
NRSPHB20190923,10,230.26,1,1490.74,1,20442.59,1
NRSPHB20190923,0,269.96,1,1321.19,1,20087.41,1
NRSPHB20190923,25,172.81,1,1348.15,1,21518.52,1
NRSPHB20190923,50,185.78,1,332.22,1,3336.67,1
NRSPHB20190923,75,0,1,122.22,1,477.78,1
NRSPHB20190923,100,0,1,54.36,1,554.48,1
NRSPHB20190923,75,(null),0,(null),0,(null),0
NRSPHB20190923,50,(null),0,(null),0,(null),0
NRSPHB20190923,100,(null),0,(null),0,(null),0
NRSPHB20190923,10,(null),0,(null),0,(null),0
NRSPHB20190923,0,(null),0,(null),0,(null),0
NRSPHB20190923,25,(null),0,(null),0,(null),0
NRSPHB20191028,75,0,1,425.13,1,999.62,1
NRSPHB20191028,25,156.01,1,35255.85,1,14847.37,1
NRSPHB20191028,10,0,1,38466.18,1,13554.75,1
NRSPHB20191028,0,0,1,33745.83,1,13365.62,1
NRSPHB20191028,100,0,1,202.22,1,674.07,1
NRSPHB20191028,50,229.08,1,6375.14,1,18542.75,1
NRSPHB20191028,0,0,1,38842.22,1,14840,1
NRSPHB20191028,25,156.83,1,38779.08,1,17208.71,1
NRSPHB20191028,50,231.78,1,4073.33,1,14603.33,1
NRSPHB20191028,75,0,1,217.58,1,409.56,1
NRSPHB20191028,100,0,1,186.26,1,492.25,1
NRSPHB20191028,10,0,1,41897.92,1,14803.3,1
NRSPHB20191028,10,(null),0,(null),0,(null),0
NRSPHB20191028,25,(null),0,(null),0,(null),0
NRSPHB20191028,100,(null),0,(null),0,(null),0
NRSPHB20191028,75,(null),0,(null),0,(null),0
NRSPHB20191028,0,(null),0,(null),0,(null),0
NRSPHB20191028,50,(null),0,(null),0,(null),0
NRSPHB20191118,100,124.54,1,144.44,1,484.92,1
NRSPHB20191118,0,1177.22,1,33864.2,1,14637.04,1
NRSPHB20191118,10,1227.82,1,34332.5,1,13959.37,1
NRSPHB20191118,25,1204.91,1,28951.96,1,8274.02,1
NRSPHB20191118,50,351.43,1,2437.9,1,1954.81,1
NRSPHB20191118,75,117.54,1,340.48,1,670.63,1
NRSPHB20191118,75,126.25,1,154.76,1,753.17,1
NRSPHB20191118,50,248.33,1,1303.21,1,1966.05,1
NRSPHB20191118,100,186.5,1,627.59,1,569.48,1
NRSPHB20191118,25,1299.69,1,33064.84,1,9552.74,1
NRSPHB20191118,10,1503.37,1,37714.44,1,16177.78,1
NRSPHB20191118,0,1553.51,1,38792.14,1,16449.05,1
NRSPHB20191118,10,(null),0,(null),0,(null),0
NRSPHB20191118,25,(null),0,(null),0,(null),0
NRSPHB20191118,0,(null),0,(null),0,(null),0
NRSPHB20191118,75,(null),0,(null),0,(null),0
NRSPHB20191118,50,(null),0,(null),0,(null),0
NRSPHB20191118,100,(null),0,(null),0,(null),0
NRSPHB20191216,25,365.08,1,86678.32,1,15916.85,1
NRSPHB20191216,50,280.22,1,9292.59,1,30092.59,1
NRSPHB20191216,75,149.75,1,962.38,1,3800.8,1
NRSPHB20191216,100,89.57,1,499.61,1,2117.39,1
NRSPHB20191216,10,516.49,1,163933.04,1,12984.8,1
NRSPHB20191216,0,481.3,1,158779.92,1,12257.5,1
NRSPHB20191216,100,148.07,1,498.81,1,2224.44,1
NRSPHB20191216,50,316.93,1,7735,1,29625.56,1
NRSPHB20191216,25,289.2,1,88840.68,1,17480.23,1
NRSPHB20191216,0,531.51,1,172357,1,12507.82,1
NRSPHB20191216,10,605.87,1,170166.26,1,11889.92,1
NRSPHB20191216,75,112.5,1,938.02,1,3496.25,1
NRSPHB20191216,25,(null),0,(null),0,(null),0
NRSPHB20191216,75,(null),0,(null),0,(null),0
NRSPHB20191216,0,(null),0,(null),0,(null),0
NRSPHB20191216,10,(null),0,(null),0,(null),0
NRSPHB20191216,100,(null),0,(null),0,(null),0
NRSPHB20191216,50,(null),0,(null),0,(null),0
NRSPHB20200224,10,2033.47,1,37949.07,1,12541.24,1
NRSPHB20200224,0,3769.46,1,66732.14,1,14879.46,1
NRSPHB20200224,25,791.34,1,17013.81,1,14670.64,1
NRSPHB20200224,100,551.76,1,346.02,1,1990.11,1
NRSPHB20200224,50,600,1,1460,1,4451.78,1
NRSPHB20200224,75,459.09,1,339.73,1,1895.23,1
NRSPHB20200224,100,685.69,1,389.17,1,2164.62,1
NRSPHB20200224,25,956.28,1,16321.17,1,14736.88,1
NRSPHB20200224,10,1171.6,1,37423.87,1,14359.24,1
NRSPHB20200224,50,552.64,1,933.77,1,4175.27,1
NRSPHB20200224,75,409.72,1,971.89,1,1554.98,1
NRSPHB20200224,0,2225.42,1,65153.56,1,14619.32,1
NRSPHB20200224,10,(null),0,(null),0,(null),0
NRSPHB20200224,50,(null),0,(null),0,(null),0
NRSPHB20200224,25,(null),0,(null),0,(null),0
NRSPHB20200224,100,(null),0,(null),0,(null),0
NRSPHB20200224,0,(null),0,(null),0,(null),0
NRSPHB20200224,75,(null),0,(null),0,(null),0
NRSPHB20200520,25,(null),0,(null),0,(null),0
NRSPHB20200520,0,(null),0,(null),0,(null),0
NRSPHB20200520,50,(null),0,(null),0,(null),0
NRSPHB20200520,10,(null),0,(null),0,(null),0
NRSPHB20200520,100,(null),0,(null),0,(null),0
NRSPHB20200520,75,(null),0,(null),0,(null),0
NRSPHB20200520,0,(null),0,(null),0,(null),0
NRSPHB20200520,10,(null),0,(null),0,(null),0
NRSPHB20200520,50,(null),0,(null),0,(null),0
NRSPHB20200520,25,(null),0,(null),0,(null),0
NRSPHB20200520,100,(null),0,(null),0,(null),0
NRSPHB20200520,75,(null),0,(null),0,(null),0
NRSPHB20200520,75,(null),0,(null),0,(null),0
NRSPHB20200520,10,(null),0,(null),0,(null),0
NRSPHB20200520,100,(null),0,(null),0,(null),0
NRSPHB20200520,25,(null),0,(null),0,(null),0
NRSPHB20200520,50,(null),0,(null),0,(null),0
NRSPHB20200520,0,(null),0,(null),0,(null),0
NRSPHB20200609,10,(null),0,(null),0,(null),0
NRSPHB20200609,75,(null),0,(null),0,(null),0
NRSPHB20200609,25,(null),0,(null),0,(null),0
NRSPHB20200609,50,(null),0,(null),0,(null),0
NRSPHB20200609,0,(null),0,(null),0,(null),0
NRSPHB20200609,100,(null),0,(null),0,(null),0
NRSPHB20200609,50,(null),0,(null),0,(null),0
NRSPHB20200609,100,(null),0,(null),0,(null),0
NRSPHB20200609,75,(null),0,(null),0,(null),0
NRSPHB20200609,10,(null),0,(null),0,(null),0
NRSPHB20200609,0,(null),0,(null),0,(null),0
NRSPHB20200609,25,(null),0,(null),0,(null),0
NRSPHB20200609,100,(null),0,(null),0,(null),0
NRSPHB20200609,10,(null),0,(null),0,(null),0
NRSPHB20200609,50,(null),0,(null),0,(null),0
NRSPHB20200609,25,(null),0,(null),0,(null),0
NRSPHB20200609,0,(null),0,(null),0,(null),0
NRSPHB20200609,75,(null),0,(null),0,(null),0
NRSPHB20200630,50,(null),0,(null),0,(null),0
NRSPHB20200630,75,(null),0,(null),0,(null),0
NRSPHB20200630,10,(null),0,(null),0,(null),0
NRSPHB20200630,0,(null),0,(null),0,(null),0
NRSPHB20200630,100,(null),0,(null),0,(null),0
NRSPHB20200630,25,(null),0,(null),0,(null),0
NRSPHB20200630,100,(null),0,(null),0,(null),0
NRSPHB20200630,10,(null),0,(null),0,(null),0
NRSPHB20200630,25,(null),0,(null),0,(null),0
NRSPHB20200630,50,(null),0,(null),0,(null),0
NRSPHB20200630,0,(null),0,(null),0,(null),0
NRSPHB20200630,75,(null),0,(null),0,(null),0
NRSPHB20200630,100,(null),0,(null),0,(null),0
NRSPHB20200630,50,(null),0,(null),0,(null),0
NRSPHB20200630,75,(null),0,(null),0,(null),0
NRSPHB20200630,25,(null),0,(null),0,(null),0
NRSPHB20200630,0,(null),0,(null),0,(null),0
NRSPHB20200630,10,(null),0,(null),0,(null),0
NRSPHB20200812,0,(null),0,(null),0,(null),0
NRSPHB20200812,100,(null),0,(null),0,(null),0
NRSPHB20200812,50,(null),0,(null),0,(null),0
NRSPHB20200812,10,(null),0,(null),0,(null),0
NRSPHB20200812,25,(null),0,(null),0,(null),0
NRSPHB20200812,75,(null),0,(null),0,(null),0
NRSPHB20200812,75,(null),0,(null),0,(null),0
NRSPHB20200812,50,(null),0,(null),0,(null),0
NRSPHB20200812,0,(null),0,(null),0,(null),0
NRSPHB20200812,25,(null),0,(null),0,(null),0
NRSPHB20200812,10,(null),0,(null),0,(null),0
NRSPHB20200812,100,(null),0,(null),0,(null),0
NRSPHB20200812,25,(null),0,(null),0,(null),0
NRSPHB20200812,10,(null),0,(null),0,(null),0
NRSPHB20200812,75,(null),0,(null),0,(null),0
NRSPHB20200812,0,(null),0,(null),0,(null),0
NRSPHB20200812,100,(null),0,(null),0,(null),0
NRSPHB20200812,50,(null),0,(null),0,(null),0
NRSPHB20200831,25,(null),0,(null),0,(null),0
NRSPHB20200831,75,(null),0,(null),0,(null),0
NRSPHB20200831,0,(null),0,(null),0,(null),0
NRSPHB20200831,50,(null),0,(null),0,(null),0
NRSPHB20200831,10,(null),0,(null),0,(null),0
NRSPHB20200831,100,(null),0,(null),0,(null),0
NRSPHB20200831,100,(null),0,(null),0,(null),0
NRSPHB20200831,75,(null),0,(null),0,(null),0
NRSPHB20200831,10,(null),0,(null),0,(null),0
NRSPHB20200831,50,(null),0,(null),0,(null),0
NRSPHB20200831,25,(null),0,(null),0,(null),0
NRSPHB20200831,0,(null),0,(null),0,(null),0
NRSPHB20200831,10,(null),0,(null),0,(null),0
NRSPHB20200831,75,(null),0,(null),0,(null),0
NRSPHB20200831,50,(null),0,(null),0,(null),0
NRSPHB20200831,0,(null),0,(null),0,(null),0
NRSPHB20200831,25,(null),0,(null),0,(null),0
NRSPHB20200831,100,(null),0,(null),0,(null),0
NRSROT20091026,WC,21147,1,9639,1,15046.5,1
NRSROT20091026,WC,23604,1,9156,1,16674,1
NRSROT20091222,WC,11548.44,1,13568,1,3790.5,1
NRSROT20091222,WC,11832.89,1,16099.56,1,4158,1
NRSROT20091222,WC,17052,1,20034,1,3790.5,1
NRSROT20100315,WC,21357,1,20580,1,7602,1
NRSROT20100315,WC,19456.5,1,23215.5,1,7381.5,1
NRSROT20100416,WC,26092.5,1,19540.5,1,6079.5,1
NRSROT20100416,WC,25945.5,1,18354,1,6888,1
NRSROT20100520,WC,21997.5,1,22165.5,1,7570.5,1
NRSROT20100520,WC,15078,1,17314.5,1,12400.5,1
NRSROT20100617,WC,23950.5,1,24171,1,3538.5,1
NRSROT20100723,WC,16495.5,1,17629.5,1,2142,1
NRSROT20100723,WC,10111.5,1,17503.5,1,2153,1
NRSROT20100820,WC,10510.5,1,17682,1,7633.5,1
NRSROT20100820,WC,7644,1,15508.5,1,5911.5,1
NRSROT20100924,WC,21777,1,19593,1,4914,1
NRSROT20100924,WC,24339,1,19498.5,1,4242,1
NRSROT20101124,WC,15078,1,17314.5,1,12400.5,1
NRSROT20101124,WC,17923.5,1,14133,1,8725.5,1
NRSROT20101124,WC,26092.5,1,19540.5,1,6079.5,1
NRSROT20101215,WC,14889,1,29494.5,1,6478.5,1
NRSROT20101215,WC,14794.5,1,22690.5,1,3024,1
NRSROT20110125,WC,19456.5,1,11056.5,1,2709,1
NRSROT20110125,WC,19971,1,12631.5,1,3171,1
NRSROT20110224,WC,48331.5,1,20664,1,2289,1
NRSROT20110224,WC,28518,1,19509,1,0,4
NRSROT20110324,WC,31027.5,1,36529.5,1,2341.5,1
NRSROT20110324,WC,32562,1,35982,1,2169,1
NRSROT20110527,WC,29011.5,1,27772.5,1,5386.5,1
NRSROT20110527,WC,32518.5,1,30744,1,6142.5,1
NRSROT20110622,WC,75264,1,25315.5,1,4672.5,1
NRSROT20110622,WC,12694.5,2,17913,1,3202.5,1
NRSROT20110725,WC,15109.5,1,16233,1,6468,1
NRSROT20110725,WC,21493.5,1,14049,1,5565,1
NRSROT20110826,WC,12568.5,1,29547,1,4231.5,1
NRSROT20110826,WC,16369.5,1,21336,1,3360,1
NRSROT20110923,WC,44551.5,1,24675,1,2499,1
NRSROT20110923,WC,45874.5,1,30334.5,1,1575,1
NRSROT20111020,WC,30051,1,4231.5,1,5365.5,1
NRSROT20111020,WC,32455.5,1,4515,1,6531,1
NRSROT20111122,WC,4032,4,577.5,4,5197.5,1
NRSROT20111122,WC,6951,4,840,4,5439,1
NRSROT20111221,WC,38577,1,2961,1,3938,1
NRSROT20111221,WC,32214,1,13860,1,5282,1
NRSROT20120130,WC,44352,1,11875.5,1,2268,1
NRSROT20120130,WC,30828,2,21955.5,2,1281,2
NRSROT20120221,WC,31542,1,43082,1,3012,1
NRSROT20120221,WC,28371,1,40814,1,3045,1
NRSROT20120329,WC,30660,2,56858,2,0,4
NRSROT20120329,WC,25960,1,30513,1,1764,1
NRSROT20120504,WC,27090,1,30775,1,0,4
NRSROT20120504,WC,24528,1,32645,1,3528,1
NRSROT20120523,WC,15834,1,41769,1,2993,1
NRSROT20120523,WC,16222.5,1,42808.5,1,5701.5,1
NRSROT20120727,WC,2720,1,21872,1,830,1
NRSROT20120727,WC,5250,1,23226,1,1292,1
NRSROT20120824,WC,1943,1,10805,1,2184,1
NRSROT20120824,WC,2678,1,10878,1,1764,1
NRSROT20120928,WC,17871,1,12359,1,3990,1
NRSROT20120928,WC,26586,1,13272,1,6489,1
NRSROT20121019,WC,7707,1,9555,1,3990,1
NRSROT20121019,WC,11844,1,10217,1,3686,1
NRSROT20121126,WC,11687,1,12306,1,2426,1
NRSROT20121126,WC,14574,1,16328,1,2363,1
NRSROT20121219,WC,13293,1,11256,1,1785,1
NRSROT20121219,WC,15645,1,11445,1,2289,1
NRSROT20130125,WC,4505,1,63126,1,1595,1
NRSROT20130125,WC,5954,1,62538,1,1323,1
NRSROT20130221,WC,4200,1,14910,1,1901,1
NRSROT20130221,WC,4536,1,22743,1,2615,1
NRSROT20130423,WC,19415,1,17903,1,8127,1
NRSROT20130423,WC,28266,1,23100,1,6909,1
NRSROT20130517,WC,11655,1,30923,1,3801,1
NRSROT20130517,WC,15992,1,31206,1,3864,1
NRSROT20130712,WC,1974,1,25494,1,2699,1
NRSROT20130712,WC,2457,1,25536,1,2646,1
NRSROT20131001,WC,1565,1,13682,1,5933,1
NRSROT20131001,WC,1628,1,12747,1,5534,1
NRSROT20131017,WC,1638,1,19845,1,13241,1
NRSROT20131017,WC,42,4,9587,4,4904,4
NRSROT20131122,WC,877,1,29852,1,3150,1
NRSROT20131122,WC,956,1,35018,1,5019,1
NRSROT20131218,WC,11036,1,16748,1,3959,1
NRSROT20131218,WC,9660,1,24423,1,3927,1
NRSROT20140122,WC,10353,1,24444,1,3707,1
NRSROT20140122,WC,10311,1,28413,1,3864,1
NRSROT20140227,WC,8064,1,12474,1,6815,1
NRSROT20140227,WC,9629,1,13083,1,6647,1
