NRS_TRIP_CODE,Station,Latitude,Longitude,SampleDateLocal,SampleDepth_m,CPHL_C3,MG_DVP,CPHL_C2,CPHL_C1,CPHL_C1C2,CPHLIDE_A,PHIDE_A,PERID,PYROPHIDE_A,BUT_FUCO,FUCO,NEO,KETO_HEX_FUCO,PRAS,VIOLA,HEX_FUCO,ASTA,DIADCHR,DIADINO,DINO,ANTH,ALLO,MYXO,DIATO,ZEA,LUT,CANTHA,GYRO,DV_CPHL_B,CPHL_B,DV_CPHL_B_AND_CPHL_B,DV_CPHL_A,CPHL_A,DV_CPHL_A_AND_CPHL_A,ECHIN,PHYTIN_B,PHYTIN_A,LYCO,BETA_EPI_CAR,BETA_BETA_CAR,ALPHA_BETA_CAR,PYROPHYTIN_A
NRSNSI20170927,North Stradbroke,-27.345,153.562,2017-09-27 10:40:00,57,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null)
NRSPHB20160829,Port Hacking,-34.11923,151.22667,2016-08-30 09:20:00,100,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null)
NRSROT20170802,Rottnest Island,-32,115.41667,2017-08-02 09:33:00,40,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null)
NRSNSI20140725,North Stradbroke,-27.345,153.562,2014-07-25 10:35:00,57,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null)
NRSYON20170220,Yongala,-19.30847,147.61842,2017-02-20 10:29:00,26,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null)
NRSPHB20150518,Port Hacking,-34.11923,151.22667,2015-05-19 09:43:00,100,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null)
NRSYON20170528,Yongala,-19.30847,147.61842,2017-05-29 08:11:00,26,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null)
NRSPHB20140911,Port Hacking,-34.11923,151.22667,2014-09-11 10:13:00,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null)
NRSPHB20170517,Port Hacking,-34.11923,151.22667,2017-05-18 09:45:00,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null)
NRSROT20160722,Rottnest Island,-32,115.41667,2016-07-22 13:20:00,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null)
NRSMAI20150312,Maria Island,-42.59667,148.23333,2015-03-13 09:33:00,0,0.027,0,0.078,0,(null),0.011,0,0.005,0,0.023,0.036,0.01,0,0.024,0.01,0.049,0.003,0,0.023,0,0.002,0.066,0,0.004,0.022,0.003,0,0,0,0.095,0.095,0.008,0.557,0.565,0,0,0,0,(null),(null),0.024,0
NRSMAI20150224,Maria Island,-42.59667,148.23333,2015-02-25 10:20:00,0,0.032,0,0.044,0,(null),0.007,0,0.007,0,0.024,0.041,0.003,0,0.008,0.005,0.059,0.003,0,0.035,0,0,0.013,0,0.007,0.007,0,0,0,0,0.026,0.026,0,0.28,0.28,0,0,0,0,(null),(null),0.009,0
NRSYON20141014,Yongala,-19.30847,147.61842,2014-10-14 12:02:00,0,0.029,0,0.065,0,(null),0.019,0,0.005,0,0.037,0.139,0.001,0,0.002,0.002,0.043,0,0,0.045,0,0,0,0,0.016,0.071,0,0,0,0.007,0.018,0.025,0.06,0.589,0.649,0,0,0,0,(null),(null),0.039,0
NRSPHB20141208,Port Hacking,-34.11923,151.22667,2014-12-09 09:51:00,0,0.027,0,0.05,0,(null),0.016,0,0.009,0,0.018,0.087,0.005,0,0.008,0.004,0.052,0.003,0,0.022,0,0,0.003,0,0.002,0.041,0,0,0,0,0.037,0.037,0.007,0.415,0.422,0,0,0,0,(null),(null),0.018,0
NRSPHB20141112,Port Hacking,-34.11923,151.22667,2014-11-13 09:36:00,0,0.033,0,0.048,0,(null),0.009,0,0.007,0,0.017,0.059,0.004,0,0.009,0.004,0.066,0.004,0,0.027,0,0,0,0,0.003,0.034,0,0,0,0,0.034,0.034,0,0.362,0.362,0,0,0,0,(null),(null),0.013,0
NRSPHB20141021,Port Hacking,-34.11923,151.22667,2014-10-22 09:30:00,0,0.145,0,0.309,0,(null),0.52,0.129,0.066,0,0.041,0.415,0.009,0,0.022,0.008,0.117,0.007,0,0.076,0,0,0.02,0,0.006,0.007,0,0,0,0,0.067,0.067,0,1.038,1.038,0,0,0,0,(null),(null),0.034,0
NRSNSI20141223,North Stradbroke,-27.345,153.562,2014-12-23 10:35:00,0,0.005,0,0.008,0,(null),0.013,0,0,0,0.004,0.006,0,0,0,0,0.01,0,0,0.005,0,0,0,0,0.002,0.062,0,0,0,0,0.006,0.006,0.022,0.093,0.022,0,0,0,0,(null),(null),0.011,0
NRSNSI20150119,North Stradbroke,-27.345,153.562,2015-01-19 10:35:00,0,0,0,0.005,0,(null),0.002,0,0,0,0,0.004,0,0,0,0,0.005,0,0,0.002,0,0,0,0,0,0.043,0,0,0,0,0,0,0.032,0.026,0.032,0,0,0,0,(null),(null),0.005,0
NRSPHB20150121,Port Hacking,-34.11923,151.22667,2015-01-22 09:48:00,0,0.039,0,0.122,0,(null),0.055,0,0.03,0,0.013,0.228,0.016,0,0.035,0.011,0.034,0.005,0,0.038,0,0,0.015,0,0.003,0.032,0,0,0,0,0.153,0.153,0,0.915,0,0,0,0,0,(null),(null),0.033,0
NRSROT20150224,Rottnest Island,-32,115.41667,2015-02-24 10:17:00,0,0.006,0,0.011,0,(null),0,0,0.003,0,0.008,0.016,0.003,0,0.008,0.001,0.014,0.002,0,0.006,0,0.005,0.005,0,0.005,0.035,0.001,0,0,0,0.028,0.028,0,0.154,0,0,0,0,0,(null),(null),0.007,0
NRSROT20141014,Rottnest Island,-32,115.41667,2014-10-14 11:52:00,0,0.028,0,0.034,0,(null),0.031,0,0.005,0,0.016,0.033,0.007,0,0.018,0.005,0.056,0.002,0.026,0,0,0.007,0.007,0,0.006,0.019,0.006,0,0,0,0.052,0.052,0.003,0.251,0.254,0,0,0,0,(null),(null),0.011,0
NRSROT20150319,Rottnest Island,-32,115.41667,2015-03-19 11:47:00,0,0.011,0,0.016,0,(null),0.004,0,0.003,0,0.019,0.014,0.001,0,0,0,0.03,0,0,0.01,0,0,0,0,0.002,0.052,0,0,0,0,0.015,0.015,0.025,0.282,0.025,0,0,0,0,(null),(null),0.021,0
NRSPHB20150225,Port Hacking,-34.11923,151.22667,2015-02-26 09:37:00,0,0.019,0,0.029,0,(null),0.025,0,0.007,0,0.012,0.033,0.006,0,0.005,0.008,0.038,0.004,0,0.014,0,0.004,0.003,0,0.002,0.047,0.007,0,0,0,0.03,0.03,0.009,0.277,0.009,0,0,0,0,(null),(null),0.019,0
NRSNSI20150304,North Stradbroke,-27.345,153.562,2015-03-04 10:30:00,0,0.003,0,0.006,0,(null),0.023,0,0,0,0.002,0.003,0,0,0,0,0.009,0,0,0.004,0,0,0,0,0,0.075,0,0,0,0,0,0,0.032,0.145,0.032,0,0,0,0,(null),(null),0.023,0
NRSNSI20150512,North Stradbroke,-27.345,153.562,2015-05-12 10:15:00,0,0.056,0,0.054,0,(null),0.048,0,0.005,0,0.042,0.042,0.003,0,0.005,0.002,0.104,0.005,0,0.019,0,0.002,0,0,0.005,0.059,0,0,0,0,0.026,0.026,0.033,0.342,0.033,0,0,0,0,(null),(null),0.016,0
NRSNSI20150528,North Stradbroke,-27.345,153.562,2015-05-28 10:15:00,0,0.043,0,0.056,0,(null),0.036,0,0.007,0,0.046,0.037,0.006,0,0.01,0.004,0.1,0.004,0,0.021,0,0.003,0.006,0,0.004,0.058,0,0,0,0,0.042,0.042,0.047,0.374,0.047,0,0,0,0,(null),(null),0.02,0
NRSYON20150119,Yongala,-19.30847,147.61842,2015-01-19 11:25:00,0,0.004,0,0.008,0,(null),0.003,0,0,0,0.005,0.006,0,0,0,0.002,0.011,0.003,0,0.012,0,0.002,0,0,0.002,0.122,0,0,0,0.004,0.004,0.008,0.059,0.1,0.059,0,0,0,0,(null),(null),0.018,0
NRSKAI20150224,Kangaroo Island,-35.83217,136.44733,2015-02-25 08:55:00,0,0.02,0,0.03,0,(null),0.035,0,0.009,0,0.013,0.042,0.002,0,0.005,0.004,0.031,0.004,0,0.02,0,0.002,0.001,0,0.005,0.04,0,0,0,0,0.014,0.014,0.012,0.216,0.012,0,0,0,0,(null),(null),0.013,0
NRSPHB20150330,Port Hacking,-34.11923,151.22667,2015-03-31 09:32:00,0,0.019,0,0.026,0,(null),0.006,0,0.005,0,0.023,0.019,0.001,0,0,0.002,0.04,0.003,0,0.009,0,0,0,0,0,0.071,0,0,0,0.011,0.015,0.026,0.097,0.164,0.097,0,0,0,0,(null),(null),0.023,0
NRSKAI20150629,Kangaroo Island,-35.83217,136.44733,2015-06-30 07:35:00,0,0.05,0,0.06,0,(null),0,0,0,0,0.047,0.033,0.014,0,0.032,0.007,0.109,0.002,0,0.012,0,0.006,0.019,0,0.004,0.035,0,0,0,0,0.137,0.137,0.039,0.553,0.039,0,0,0,0,(null),(null),0.026,0
NRSPHB20150518,Port Hacking,-34.11923,151.22667,2015-05-19 09:43:00,0,0.089,0,0.183,0,(null),0.072,0,0.034,0,0.047,0.165,0.036,0,0.084,0.021,0.117,0.007,0,0.032,0,0.004,0.092,0,0.004,0.024,0.003,0,0,0,0.312,0.312,0,1.331,0,0,0,0,0,(null),(null),0.05,0
NRSMAI20150526,Maria Island,-42.59667,148.23333,2015-05-26 10:35:00,0,0.023,0,0.035,0,(null),0,0,0,0,0.025,0.02,0.005,0,0.009,0.004,0.045,0,0,0.015,0,0,0.018,0,0,0.003,0,0,0,0,0.047,0.047,0,0.236,0,0,0,0,0,(null),(null),0.011,0
NRSROT20150507,Rottnest Island,-32,115.41667,2015-05-07 09:36:00,0,0.034,0,0.046,0,(null),0.008,0,0.019,0,0.026,0.028,0.003,0,0.01,0.002,0.044,0.004,0,0.016,0,0.003,0.009,0,0.005,0.019,0,0,0,0,0.039,0.039,0.013,0.271,0.013,0,0,0,0,(null),(null),0.011,0
NRSROT20150701,Rottnest Island,-32,115.41667,2015-07-01 09:46:00,0,0.037,0,0.056,0,(null),0.045,0,0.007,0,0.021,0.07,0.008,0,0.019,0.006,0.051,0.005,0,0.017,0,0,0.019,0,0.003,0.028,0,0,0,0,0.074,0.074,0.008,0.398,0.008,0,0,0,0,(null),(null),0.015,0
NRSDAR20141130,Darwin,-12.4,130.76805,2014-12-01 07:18:00,0,0.011,0,0.054,0.022,(null),0,0,0,0,0,0.196,0.009,0,0.022,0.007,0.022,0,0,0.032,0,0,0.014,0,0,0.15,0,0,0,0,0.045,0.045,0,0.793,0.793,0,0,0,0,(null),(null),0.05,0
NRSMAI20141208,Maria Island,-42.59667,148.23333,2014-12-09 10:05:00,0,0.057,0,0.071,0,(null),0.007,0,0.004,0,0.019,0.051,0.01,0,0.027,0.008,0.13,0.005,0,0.065,0,0.006,0.027,0,0.014,0.014,0.005,0,0,0,0.086,0.086,0,0.548,0.548,0,0,0,0,(null),(null),0.02,0
NRSROT20141216,Rottnest Island,-32,115.41667,2014-12-16 09:37:00,0,0.008,0,0.016,0,(null),0.017,0,0,0,0.005,0.025,0.003,0,0.007,0.003,0.018,0.003,0,0.009,0,0.003,0.005,0,0.006,0.029,0,0,0,0,0.025,0.025,0.002,0.198,0.2,0,0,0,0,(null),(null),0.011,0
NRSROT20150128,Rottnest Island,-32,115.41667,2015-01-28 10:15:00,0,0.006,0,0.013,0,(null),0.004,0,0,0,0.008,0.018,0.002,0,0.003,0.001,0.021,0.004,0,0.012,0,0.003,0.001,0,0.009,0.024,0.002,0,0,0,0.013,0.013,0.006,0.108,0.114,0,0,0,0,(null),(null),0.005,0
NRSKAI20141029,Kangaroo Island,-35.83217,136.44733,2014-10-29 11:00:00,0,0.005,0,0.009,0,(null),0,0,0.003,0,0.008,0.011,0.001,0,0.004,0.003,0.016,0,0,0.008,0,0,0,0,0,0.018,0,0,0,0,0.017,0.017,0.011,0.096,0.107,0,0,0,0,(null),(null),0.006,0
NRSKAI20141201,Kangaroo Island,-35.83217,136.44733,2014-12-02 06:05:00,0,0.015,0,0.02,0,(null),0,0,0.006,0,0.014,0.02,0.003,0,0.008,0.002,0.043,0.002,0,0.014,0,0,0,0,0.009,0.017,0,0,0,0,0.021,0.021,0.013,0.178,0.191,0,0,0,0,(null),(null),0.009,0
NRSDAR20150316,Darwin,-12.4,130.76805,2015-03-17 08:35:00,0,0,0,0.051,0.025,(null),0,0,0,0,0,0.146,0.01,0,0.022,0.012,0.008,0,0,0.016,0,0.031,0,0,0,0.167,0,0,0,0,0.069,0.069,0,0.776,0.776,0,0,0,0,(null),(null),0.054,0
NRSYON20141120,Yongala,-19.30847,147.61842,2014-11-21 08:48:00,0,0.008,0,0.012,0,(null),0.013,0,0,0,0.008,0.015,0.001,0,0,0.001,0.017,0,0,0.009,0,0,0,0,0,0.084,0,0,0,0.003,0.005,0.008,0.041,0.204,0.245,0,0,0,0,(null),(null),0.027,0
NRSMAI20141127,Maria Island,-42.59667,148.23333,2014-11-28 09:30:00,0,0.008,0,0.014,0,(null),0,0,0.004,0,0.005,0.011,0,0,0,0,0.035,0,0.011,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0.104,0.104,0,0,0,0,(null),(null),0.003,0
NRSMAI20141029,Maria Island,-42.59667,148.23333,2014-10-30 09:27:00,0,0.026,0,0.047,0,(null),0.015,0,0,0,0.024,0.052,0.004,0,0.014,0.004,0.082,0,0.038,0,0,0,0.011,0,0.004,0,0,0,0,0,0.024,0.024,0,0.307,0.307,0,0,0,0,(null),(null),0.007,0
NRSMAI20140915,Maria Island,-42.59667,148.23333,2014-09-16 09:20:00,0,0.082,0,0.194,0,(null),0.259,0.037,0.016,0,0.021,0.427,0.007,0,0.015,0.006,0.094,0.01,0.083,0,0,0,0.027,0,0.009,0.004,0,0,0,0,0.059,0.059,0,1.044,1.044,0,0,0,0,(null),(null),0.03,0
NRSYON20150224,Yongala,-19.30847,147.61842,2015-02-24 10:40:00,0,0.008,0,0.01,0,(null),0.053,0,0,0,0.002,0.014,0,0,0,0.002,0.012,0,0,0.01,0,0.004,0,0,0.002,0.153,0,0,0,0,0.007,0.007,0.015,1.033,0.015,0,0,0,0,(null),(null),0.115,0
NRSMAI20150723,Maria Island,-42.59667,148.23333,2015-07-23 10:45:00,0,0.048,0,0.101,0,(null),0.035,0,0,0,0.053,0.125,0.013,0,0.033,0.013,0.106,0,0,0.04,0,0,0.041,0,0,0.009,0,0,0,0,0.119,0.119,0,0.824,0,0,0,0,0,(null),(null),0.03,0
NRSMAI20150421,Maria Island,-42.59667,148.23333,2015-04-21 10:50:00,0,0.057,0,0.064,0,(null),0.01,0,0.01,0,0.039,0.043,0.004,0,0.013,0.006,0.105,0.002,0,0.037,0,0.002,0.019,0,0.004,0.01,0,0,0,0,0.044,0.044,0,0.408,0,0,0,0,0,(null),(null),0.015,0
NRSNSI20150624,North Stradbroke,-27.345,153.562,2015-06-24 10:30:00,0,0.081,0,0.099,0,(null),0.129,0,0.01,0,0.05,0.15,0.002,0,0.003,0.002,0.093,0.003,0,0.032,0,0,0.003,0,0.007,0.055,0,0,0,0,0.014,0.014,0.028,0.445,0.028,0,0,0,0,(null),(null),0.022,0
NRSMAI20150811,Maria Island,-42.59667,148.23333,2015-08-12 09:35:00,0,0.035,0,0.053,0,(null),0.026,0,0,0,0.045,0.089,0.009,0,0.023,0.009,0.084,0,0,0.03,0,0.003,0.007,0,0.003,0.005,0,0,0,0,0.065,0.065,0,0.447,0,0,0,0,0,(null),(null),0.012,0
NRSROT20150724,Rottnest Island,-32,115.41667,2015-07-24 09:20:00,0,0.046,0,0.054,0,(null),0.014,0,0.011,0,0.039,0.057,0.007,0,0.014,0.004,0.06,0.005,0,0.018,0,0.001,0.014,0,0.003,0.018,0,0,0,0,0.056,0.056,0.013,0.394,0.013,0,0,0,0,(null),(null),0.013,0
NRSNSI20150323,North Stradbroke,-27.345,153.562,2015-03-23 11:40:00,0,0.02,0,0.028,0,(null),0.036,0,0.017,0,0.016,0.026,0.01,0,0.004,0.006,0.034,0,0,0.012,0,0.004,0,0,0.003,0.08,0.015,0,0,0,0.059,0.059,0.037,0.366,0.037,0,0,0,0,(null),(null),0.03,0
NRSYON20141209,Yongala,-19.30847,147.61842,2014-12-09 10:04:00,0,0,0,0.008,0,(null),0.005,0,0,0,0.002,0.009,0,0,0,0.001,0.006,0,0,0.003,0,0.002,0,0,0.002,0.089,0,0,0,0.003,0.007,0.01,0.037,0.127,0.037,0,0,0,0,(null),(null),0.014,0
NRSDAR20150505,Darwin,-12.4,130.76805,2015-05-06 08:24:00,0,0,0,0.057,0.031,(null),0,0,0,0,0,0.238,0,0,0,0,0,0,0,0.021,0,0,0.013,0,0,0.091,0,0,0,0,0.042,0.042,0,0.685,0,0,0,0,0,(null),(null),0.04,0
NRSKAI20150408,Kangaroo Island,-35.83217,136.44733,2015-04-09 07:11:00,0,0.014,0,0.021,0,(null),0,0,0.003,0,0.027,0.009,0.001,0,0.002,0.001,0.043,0.002,0,0.007,0,0,0,0,0,0.046,0,0,0,0.007,0.017,0.024,0.077,0.131,0.077,0,0,0,0,(null),(null),0.016,0
NRSDAR20151117,Darwin,-12.4,130.76805,2015-11-18 08:16:00,0,0.013,0,0.053,0,(null),0.049,0,0.03,0,0,0.129,0.009,0,0.016,0.013,0.021,0,0,0.027,0,0,0.027,0,0,0.171,0,0,0,0,0.06,0.06,0,0.725,0,0,0,0,0,(null),(null),0.056,0
NRSYON20151111,Yongala,-19.30847,147.61842,2015-11-11 10:45:00,0,0.004,0,0.007,0,(null),0.01,0,0,0,0.004,0.008,0,0,0,0.001,0.01,0,0,0.008,0,0.002,0,0,0.003,0.081,0,0,0,0,0.005,0.005,0.032,0.19,0.032,0,0,0,0,(null),(null),0.025,0
NRSYON20150324,Yongala,-19.30847,147.61842,2015-03-24 15:15:00,0,0.007,0,0.008,0,(null),0.017,0,0,0,0.006,0.015,0,0,0,0.001,0.01,0,0,0.008,0,0,0,0,0,0.121,0,0,0,0.004,0.004,0.008,0.054,0.201,0.054,0,0,0,0,(null),(null),0.032,0
NRSYON20150825,Yongala,-19.30847,147.61842,2015-08-25 10:45:00,0,0,0,0.008,0,(null),0.006,0,0,0,0.005,0.007,0,0,0,0.001,0.01,0,0,0.006,0,0,0,0,0,0.063,0,0,0,0,0.008,0.008,0.046,0.069,0.046,0,0,0,0,(null),(null),0.01,0
NRSPHB20160615,Port Hacking,-34.11923,151.22667,2016-06-15 11:06:00,0,0.052,0,0.067,0,(null),0.078,0,0.018,0,0.031,0.151,0.006,0,0.011,0.005,0.053,0,0,0.022,0,0,0.014,0,0,0.019,0.002,0,0,0,0.047,0.047,0.016,0.499,0.016,0,0,0,0,(null),(null),0.019,0
NRSNSI20160412,North Stradbroke,-27.345,153.562,2016-04-12 10:45:00,0,0,0,0.01,0,(null),0.005,0,0,0,0.004,0.016,0,0,0,0,0.011,0,0,0.003,0,0,0,0,0,0.012,0,0,0,0,0.005,0.005,0.01,0.105,0.01,0,0,0,0,(null),(null),0.003,0
