NRS_TRIP_CODE,Station,Latitude,Longitude,SampleDateLocal,SampleDepth_m,PROCHLOROCOCCUS_CELLSPERML,SYNECOCHOCCUS_CELLSPERML,PICOEUKARYOTES_CELLSPERML
NRSPHB20180626,Port Hacking,-34.11923,151.22667,2018-06-27 09:41:00,25,6507.51,3345.85,7203.27
NRSPHB20180626,Port Hacking,-34.11923,151.22667,2018-06-27 09:41:00,75,1903.975,3566.025,1088.79
NRSROT20180831,Rottnest Island,-32,115.41667,2018-08-31 10:07:00,20,1470.975,12441.825,14022.62
NRSPHB20191028,Port Hacking,-34.11923,151.22667,2019-10-29 09:30:00,10,(null),(null),(null)
NRSPHB20191028,Port Hacking,-34.11923,151.22667,2019-10-29 09:30:00,100,(null),(null),(null)
NRSROT20190527,Rottnest Island,-32,115.41667,2019-05-27 09:28:00,30,(null),(null),(null)
NRSMAI20200628,Maria Island,-42.59667,148.23333,2020-06-29 09:45:00,0,(null),(null),(null)
NRSDAR20181030,Darwin,-12.4,130.76805,2018-10-31 08:26:00,10,208,138998.07,7415.33
NRSDAR20191105,Darwin,-12.4,130.76805,2019-11-06 07:38:00,10,(null),(null),(null)
NRSDAR20200204_0030,Darwin,-12.4,130.76805,2020-02-04 10:00:00,10,(null),(null),(null)
NRSDAR20200204_0030,Darwin,-12.4,130.76805,2020-02-04 10:00:00,17,(null),(null),(null)
NRSKAI20180820,Kangaroo Island,-35.83217,136.44733,2018-08-21 08:00:00,75,15925,73697.135,13747.305
NRSROT20180727,Rottnest Island,-32,115.41667,2018-07-27 09:33:00,40,840.295,18739.645,8584.615
NRSMAI20190925,Maria Island,-42.59667,148.23333,2019-09-25 10:03:00,0,(null),(null),(null)
NRSMAI20190925,Maria Island,-42.59667,148.23333,2019-09-25 10:03:00,85,(null),(null),(null)
NRSYON20190507,Yongala,-19.30847,147.61842,2019-05-07 11:30:00,20,(null),(null),(null)
NRSNSI20190723,North Stradbroke,-27.345,153.562,2019-07-23 10:20:00,0,(null),(null),(null)
NRSNSI20190723,North Stradbroke,-27.345,153.562,2019-07-23 10:20:00,40,(null),(null),(null)
NRSNSI20190723,North Stradbroke,-27.345,153.562,2019-07-23 10:20:00,50,(null),(null),(null)
NRSNSI20180817,North Stradbroke,-27.345,153.562,2018-08-17 10:20:00,40,9529.88,12499.29,2473.035
NRSNSI20200528,North Stradbroke,-27.345,153.562,2020-05-28 11:00:00,10,(null),(null),(null)
NRSDAR20190723_0330,Darwin,-12.4,130.76805,2019-07-23 13:00:00,10,(null),(null),(null)
NRSNSI20191024,North Stradbroke,-27.345,153.562,2019-10-24 10:20:00,0,(null),(null),(null)
NRSNSI20191024,North Stradbroke,-27.345,153.562,2019-10-24 10:20:00,50,(null),(null),(null)
NRSMAI20190828,Maria Island,-42.59667,148.23333,2019-08-29 09:20:00,85,(null),(null),(null)
NRSPHB20180927,Port Hacking,-34.11923,151.22667,2018-09-27 10:43:00,0,179.39,9534.885,23848.09
NRSNSI20191220,North Stradbroke,-27.345,153.562,2019-12-20 10:20:00,10,(null),(null),(null)
NRSMAI20180919,Maria Island,-42.59667,148.23333,2018-09-20 09:50:00,0,662.04,3189.81,6403.7
NRSROT20181130,Rottnest Island,-32,115.41667,2018-11-30 09:33:00,0,14390.7,36094.445,8639.325
NRSROT20181130,Rottnest Island,-32,115.41667,2018-11-30 09:33:00,40,11986.305,35064.06,7375.005
NRSROT20181211,Rottnest Island,-32,115.41667,2018-12-11 09:24:00,20,11474.945,19692.58,10902.725
NRSDAR20200204_0630,Darwin,-12.4,130.76805,2020-02-04 16:01:00,0,(null),(null),(null)
NRSROT20190125,Rottnest Island,-32,115.41667,2019-01-25 09:35:00,46,(null),(null),(null)
NRSNSI20190322,North Stradbroke,-27.345,153.562,2019-03-22 10:50:00,40,(null),(null),(null)
NRSPHB20190408,Port Hacking,-34.11923,151.22667,2019-04-09 08:50:00,40,(null),(null),(null)
NRSKAI20200204,Kangaroo Island,-35.83217,136.44733,2020-02-04 14:25:00,10,(null),(null),(null)
NRSMAI20190320,Maria Island,-42.59667,148.23333,2019-03-21 09:35:00,20,(null),(null),(null)
NRSDAR20190214_0030,Darwin,-12.4,130.76805,2019-02-14 10:00:00,0,(null),(null),(null)
NRSPHB20181120,Port Hacking,-34.11923,151.22667,2018-11-21 09:24:00,50,396,406.025,1424.08
NRSPHB20181120,Port Hacking,-34.11923,151.22667,2018-11-21 09:24:00,75,219.81,241.79,1164.975
NRSMAI20190430,Maria Island,-42.59667,148.23333,2019-05-01 09:47:00,0,(null),(null),(null)
NRSMAI20190430,Maria Island,-42.59667,148.23333,2019-05-01 09:47:00,85,(null),(null),(null)
NRSROT20190507,Rottnest Island,-32,115.41667,2019-05-07 09:40:00,20,(null),(null),(null)
NRSMAI20200810,Maria Island,-42.59667,148.23333,2020-08-10 10:05:00,10,(null),(null),(null)
NRSPHB20200520,Port Hacking,-34.11923,151.22667,2020-05-20 10:01:00,50,(null),(null),(null)
NRSROT20190306,Rottnest Island,-32,115.41667,2019-03-06 10:24:00,40,(null),(null),(null)
NRSNSI20190618,North Stradbroke,-27.345,153.562,2019-06-18 10:00:00,20,(null),(null),(null)
NRSNSI20190618,North Stradbroke,-27.345,153.562,2019-06-18 10:00:00,50,(null),(null),(null)
NRSROT20190819,Rottnest Island,-32,115.41667,2019-08-19 08:31:00,20,(null),(null),(null)
NRSROT20190819,Rottnest Island,-32,115.41667,2019-08-19 08:31:00,46,(null),(null),(null)
NRSKAI20190514,Kangaroo Island,-35.83217,136.44733,2019-05-14 15:35:00,50,(null),(null),(null)
NRSYON20190703,Yongala,-19.30847,147.61842,2019-07-03 10:50:00,10,(null),(null),(null)
NRSYON20190703,Yongala,-19.30847,147.61842,2019-07-03 10:50:00,20,(null),(null),(null)
NRSYON20191009,Yongala,-19.30847,147.61842,2019-10-09 10:00:00,0,(null),(null),(null)
NRSYON20191202,Yongala,-19.30847,147.61842,2019-12-03 09:45:00,26,(null),(null),(null)
NRSPHB20190729,Port Hacking,-34.11923,151.22667,2019-07-29 10:03:00,25,(null),(null),(null)
NRSROT20191104,Rottnest Island,-32,115.41667,2019-11-04 09:25:00,30,(null),(null),(null)
NRSKAI20101213,Kangaroo Island,-35.83217,136.44733,2010-12-14 08:30:00,(null),(null),(null),(null)
NRSKAI20091115,Kangaroo Island,-35.83217,136.44733,2009-11-16 08:30:00,(null),(null),(null),(null)
